source,doy1998,station_wq_chl,latitude,longitude,field_coords,date,depth,tide,chlorophyll
YBFMP,7064,SHR,38.53188,-121.528,FALSE,2017-05-04,1,NA,2.87
YBFMP,7077,SHR,38.53188,-121.528,FALSE,2017-05-17,1,NA,2.6
YBFMP,7091,SHR,38.53188,-121.528,FALSE,2017-05-31,1,NA,2.29
YBFMP,7104,SHR,38.53188,-121.528,FALSE,2017-06-13,1,NA,2.8
YBFMP,7118,SHR,38.53188,-121.528,FALSE,2017-06-27,1,NA,2.7
YBFMP,7139,SHR,38.53188,-121.528,FALSE,2017-07-18,1,NA,3.58
YBFMP,7153,SHR,38.53188,-121.528,FALSE,2017-08-01,1,NA,3.59
YBFMP,7167,SHR,38.53188,-121.528,FALSE,2017-08-15,1,NA,3.73
YBFMP,7181,SHR,38.53188,-121.528,FALSE,2017-08-29,1,NA,2.12
YBFMP,7195,SHR,38.53188,-121.528,FALSE,2017-09-12,1,NA,2.46
YBFMP,7202,SHR,38.53188,-121.528,FALSE,2017-09-19,1,NA,2.71
YBFMP,7216,SHR,38.53188,-121.528,FALSE,2017-10-03,1,NA,2.19
YBFMP,7230,SHR,38.53188,-121.528,FALSE,2017-10-17,1,NA,3.04
YBFMP,7245,SHR,38.53188,-121.528,FALSE,2017-11-01,1,NA,2.09
YBFMP,7258,SHR,38.53188,-121.528,FALSE,2017-11-14,1,NA,3.59
YBFMP,7272,SHR,38.53188,-121.528,FALSE,2017-11-28,1,NA,2.84
YBFMP,7288,SHR,38.53188,-121.528,FALSE,2017-12-14,1,NA,2.66
YBFMP,7293,SHR,38.53188,-121.528,FALSE,2017-12-19,1,NA,4.13
YBFMP,7309,SHR,38.53188,-121.528,FALSE,2018-01-04,1,NA,2.47
YBFMP,7323,SHR,38.53188,-121.528,FALSE,2018-01-18,1,NA,3.23
YBFMP,7336,SHR,38.53188,-121.528,FALSE,2018-01-31,1,NA,2.94
YBFMP,7350,SHR,38.53188,-121.528,FALSE,2018-02-14,1,NA,2.87
YBFMP,7363,SHR,38.53188,-121.528,FALSE,2018-02-27,1,NA,3.36
YBFMP,7377,SHR,38.53188,-121.528,FALSE,2018-03-13,1,NA,3.85
YBFMP,7393,SHR,38.53188,-121.528,FALSE,2018-03-29,1,NA,3.03
YBFMP,7406,SHR,38.53188,-121.528,FALSE,2018-04-11,1,NA,2.73
YBFMP,7419,SHR,38.53188,-121.528,FALSE,2018-04-24,1,NA,5.52
YBFMP,7427,SHR,38.53188,-121.528,FALSE,2018-05-02,1,NA,6.06
YBFMP,7441,SHR,38.53188,-121.528,FALSE,2018-05-16,1,NA,3.32
YBFMP,7454,SHR,38.53188,-121.528,FALSE,2018-05-29,1,NA,4.14
YBFMP,7469,SHR,38.53188,-121.528,FALSE,2018-06-13,1,NA,2.83
YBFMP,7483,SHR,38.53188,-121.528,FALSE,2018-06-27,1,NA,3.75
YBFMP,7498,SHR,38.53188,-121.528,FALSE,2018-07-12,1,NA,2.33
YBFMP,7511,SHR,38.53188,-121.528,FALSE,2018-07-25,1,NA,2.37
YBFMP,7526,SHR,38.53188,-121.528,FALSE,2018-08-09,1,NA,2.53
YBFMP,7540,SHR,38.53188,-121.528,FALSE,2018-08-23,1,NA,1.35
YBFMP,7554,SHR,38.53188,-121.528,FALSE,2018-09-06,1,NA,1.69
YBFMP,7568,SHR,38.53188,-121.528,FALSE,2018-09-20,1,NA,1.14
YBFMP,7589,SHR,38.53188,-121.528,FALSE,2018-10-11,1,NA,0.55
YBFMP,7604,SHR,38.53188,-121.528,FALSE,2018-10-26,1,NA,0.98
YBFMP,7618,SHR,38.53188,-121.528,FALSE,2018-11-09,1,NA,0.86
YBFMP,7636,SHR,38.53188,-121.528,FALSE,2018-11-27,1,NA,2.9
YBFMP,7651,SHR,38.53188,-121.528,FALSE,2018-12-12,1,NA,1.43
YBFMP,7666,SHR,38.53188,-121.528,FALSE,2018-12-27,1,NA,1.81
YBFMP,7679,SHR,38.53188,-121.528,FALSE,2019-01-09,1,NA,5.61
YBFMP,7693,SHR,38.53188,-121.528,FALSE,2019-01-23,1,NA,2.1
YBFMP,7705,SHR,38.53188,-121.528,FALSE,2019-02-04,1,NA,4.66
YBFMP,7721,SHR,38.53188,-121.528,FALSE,2019-02-20,1,NA,1.49
YBFMP,7728,SHR,38.53188,-121.528,FALSE,2019-02-27,1,NA,1.3
YBFMP,7741,SHR,38.53188,-121.528,FALSE,2019-03-12,1,NA,1.28
YBFMP,7750,SHR,38.53188,-121.528,FALSE,2019-03-21,1,NA,4.89
YBFMP,7758,SHR,38.53188,-121.528,FALSE,2019-03-29,1,NA,2.23
YBFMP,7764,SHR,38.53188,-121.528,FALSE,2019-04-04,1,NA,4.08
YBFMP,7769,SHR,38.53188,-121.528,FALSE,2019-04-09,1,NA,2.64
YBFMP,7776,SHR,38.53188,-121.528,FALSE,2019-04-16,1,NA,2.26
YBFMP,7783,SHR,38.53188,-121.528,FALSE,2019-04-23,1,NA,3.76
YBFMP,7797,SHR,38.53188,-121.528,FALSE,2019-05-07,1,NA,0.87
YBFMP,7811,SHR,38.53188,-121.528,FALSE,2019-05-21,1,NA,2.57
YBFMP,7825,SHR,38.53188,-121.528,FALSE,2019-06-04,1,NA,1.93
YBFMP,7839,SHR,38.53188,-121.528,FALSE,2019-06-18,1,NA,1.29
YBFMP,7853,SHR,38.53188,-121.528,FALSE,2019-07-02,1,NA,2.26
YBFMP,7867,SHR,38.53188,-121.528,FALSE,2019-07-16,1,NA,2.36
YBFMP,7887,SHR,38.53188,-121.528,FALSE,2019-08-05,1,NA,2.3
YBFMP,7901,SHR,38.53188,-121.528,FALSE,2019-08-19,1,NA,1.43
YBFMP,7918,SHR,38.53188,-121.528,FALSE,2019-09-05,1,NA,1.49
YBFMP,7929,SHR,38.53188,-121.528,FALSE,2019-09-16,1,NA,1.4
YBFMP,7943,SHR,38.53188,-121.528,FALSE,2019-09-30,1,NA,1.74
YBFMP,7957,SHR,38.53188,-121.528,FALSE,2019-10-14,1,NA,1.13
YBFMP,7971,SHR,38.53188,-121.528,FALSE,2019-10-28,1,NA,1.22
YBFMP,7987,SHR,38.53188,-121.528,FALSE,2019-11-13,1,NA,1.28
YBFMP,7999,SHR,38.53188,-121.528,FALSE,2019-11-25,1,NA,0.94
YBFMP,8014,SHR,38.53188,-121.528,FALSE,2019-12-10,1,NA,3.52
YBFMP,8031,SHR,38.53188,-121.528,FALSE,2019-12-27,1,NA,2
YBFMP,4060,STTD,38.35338,-121.643,FALSE,2009-02-11,1,NA,10
YBFMP,4076,STTD,38.35338,-121.643,FALSE,2009-02-27,1,NA,5.45
YBFMP,4089,STTD,38.35338,-121.643,FALSE,2009-03-12,1,NA,14.85
YBFMP,4102,STTD,38.35338,-121.643,FALSE,2009-03-25,1,NA,11.85
YBFMP,4116,STTD,38.35338,-121.643,FALSE,2009-04-08,1,NA,19.33
YBFMP,4131,STTD,38.35338,-121.643,FALSE,2009-04-23,1,NA,53.83
YBFMP,4145,STTD,38.35338,-121.643,FALSE,2009-05-07,1,NA,31.29
YBFMP,4172,STTD,38.35338,-121.643,FALSE,2009-06-03,1,NA,8.65
YBFMP,4187,STTD,38.35338,-121.643,FALSE,2009-06-18,1,NA,7.48
YBFMP,4389,STTD,38.35338,-121.643,FALSE,2010-01-06,1,NA,2.45
YBFMP,4396,STTD,38.35338,-121.643,FALSE,2010-01-13,1,NA,1.77
YBFMP,4404,STTD,38.35338,-121.643,FALSE,2010-01-21,1,NA,12.4
YBFMP,4409,STTD,38.35338,-121.643,FALSE,2010-01-26,1,NA,2.09
YBFMP,4417,STTD,38.35338,-121.643,FALSE,2010-02-03,1,NA,3.51
YBFMP,4424,STTD,38.35338,-121.643,FALSE,2010-02-10,1,NA,4.49
YBFMP,4431,STTD,38.35338,-121.643,FALSE,2010-02-17,1,NA,12.2
YBFMP,4438,STTD,38.35338,-121.643,FALSE,2010-02-24,1,NA,8.12
YBFMP,4445,STTD,38.35338,-121.643,FALSE,2010-03-03,1,NA,5.51
YBFMP,4459,STTD,38.35338,-121.643,FALSE,2010-03-17,1,NA,10.15
YBFMP,4485,STTD,38.35338,-121.643,FALSE,2010-04-12,1,NA,16.1
YBFMP,4501,STTD,38.35338,-121.643,FALSE,2010-04-28,1,NA,3.61
YBFMP,4516,STTD,38.35338,-121.643,FALSE,2010-05-13,1,NA,26.06
YBFMP,4530,STTD,38.35338,-121.643,FALSE,2010-05-27,1,NA,9.08
YBFMP,4760,STTD,38.35338,-121.643,FALSE,2011-01-12,1,NA,3.17
YBFMP,4774,STTD,38.35338,-121.643,FALSE,2011-01-26,1,NA,4.29
YBFMP,4788,STTD,38.35338,-121.643,FALSE,2011-02-09,1,NA,4.25
YBFMP,4802,STTD,38.35338,-121.643,FALSE,2011-02-23,1,NA,3.93
YBFMP,4816,STTD,38.35338,-121.643,FALSE,2011-03-09,1,NA,5.66
YBFMP,4836,STTD,38.35338,-121.643,FALSE,2011-03-29,1,NA,6.17
YBFMP,4851,STTD,38.35338,-121.643,FALSE,2011-04-13,1,NA,16.4
YBFMP,4860,STTD,38.35338,-121.643,FALSE,2011-04-22,1,NA,10.15
YBFMP,4872,STTD,38.35338,-121.643,FALSE,2011-05-04,1,NA,7.48
YBFMP,4887,STTD,38.35338,-121.643,FALSE,2011-05-19,1,NA,23.7
YBFMP,4900,STTD,38.35338,-121.643,FALSE,2011-06-01,1,NA,9.29
YBFMP,4914,STTD,38.35338,-121.643,FALSE,2011-06-15,1,NA,12.6
YBFMP,4928,STTD,38.35338,-121.643,FALSE,2011-06-29,1,NA,7.37
YBFMP,4942,STTD,38.35338,-121.643,FALSE,2011-07-13,1,NA,7.16
YBFMP,4955,STTD,38.35338,-121.643,FALSE,2011-07-26,1,NA,6.3
YBFMP,4970,STTD,38.35338,-121.643,FALSE,2011-08-10,1,NA,6.84
YBFMP,4984,STTD,38.35338,-121.643,FALSE,2011-08-24,1,NA,6.84
YBFMP,4998,STTD,38.35338,-121.643,FALSE,2011-09-07,1,NA,23.71
YBFMP,5011,STTD,38.35338,-121.643,FALSE,2011-09-20,1,NA,12.1
YBFMP,5027,STTD,38.35338,-121.643,FALSE,2011-10-06,1,NA,18.2
YBFMP,5040,STTD,38.35338,-121.643,FALSE,2011-10-19,1,NA,17.05
YBFMP,5054,STTD,38.35338,-121.643,FALSE,2011-11-02,1,NA,27.66
YBFMP,5067,STTD,38.35338,-121.643,FALSE,2011-11-15,1,NA,6.62
YBFMP,5082,STTD,38.35338,-121.643,FALSE,2011-11-30,1,NA,3.84
YBFMP,5096,STTD,38.35338,-121.643,FALSE,2011-12-14,1,NA,4.33
YBFMP,5111,STTD,38.35338,-121.643,FALSE,2011-12-29,1,NA,8.53
YBFMP,5124,STTD,38.35338,-121.643,FALSE,2012-01-11,1,NA,3.86
YBFMP,5137,STTD,38.35338,-121.643,FALSE,2012-01-24,1,NA,5.98
YBFMP,5152,STTD,38.35338,-121.643,FALSE,2012-02-08,1,NA,7.05
YBFMP,5180,STTD,38.35338,-121.643,FALSE,2012-03-07,1,NA,15.38
YBFMP,5195,STTD,38.35338,-121.643,FALSE,2012-03-22,1,NA,3.65
YBFMP,5208,STTD,38.35338,-121.643,FALSE,2012-04-04,1,NA,4.59
YBFMP,5220,STTD,38.35338,-121.643,FALSE,2012-04-16,1,NA,7.8
YBFMP,5236,STTD,38.35338,-121.643,FALSE,2012-05-02,1,NA,10.79
YBFMP,5251,STTD,38.35338,-121.643,FALSE,2012-05-17,1,NA,4.7
YBFMP,5265,STTD,38.35338,-121.643,FALSE,2012-05-31,1,NA,3.9
YBFMP,5278,STTD,38.35338,-121.643,FALSE,2012-06-13,1,NA,4.89
YBFMP,5290,STTD,38.35338,-121.643,FALSE,2012-06-25,1,NA,6.73
YBFMP,5305,STTD,38.35338,-121.643,FALSE,2012-07-10,1,NA,7.52
YBFMP,5320,STTD,38.35338,-121.643,FALSE,2012-07-25,1,NA,9.29
YBFMP,5333,STTD,38.35338,-121.643,FALSE,2012-08-07,1,NA,8.22
YBFMP,5347,STTD,38.35338,-121.643,FALSE,2012-08-21,1,NA,7.05
YBFMP,5357,STTD,38.35338,-121.643,FALSE,2012-08-31,1,NA,39.3
YBFMP,5361,STTD,38.35338,-121.643,FALSE,2012-09-04,1,NA,11.2
YBFMP,5362,STTD,38.35338,-121.643,FALSE,2012-09-05,1,NA,10.2
YBFMP,5364,STTD,38.35338,-121.643,FALSE,2012-09-07,1,NA,6.51
YBFMP,5368,STTD,38.35338,-121.643,FALSE,2012-09-11,1,NA,6.51
YBFMP,5371,STTD,38.35338,-121.643,FALSE,2012-09-14,1,NA,9.72
YBFMP,5374,STTD,38.35338,-121.643,FALSE,2012-09-17,1,NA,12.3
YBFMP,5378,STTD,38.35338,-121.643,FALSE,2012-09-21,1,NA,11.9
YBFMP,5382,STTD,38.35338,-121.643,FALSE,2012-09-25,1,NA,15
YBFMP,5406,STTD,38.35338,-121.643,FALSE,2012-10-19,1,NA,20.3
YBFMP,5417,STTD,38.35338,-121.643,FALSE,2012-10-30,1,NA,8.86
YBFMP,5431,STTD,38.35338,-121.643,FALSE,2012-11-13,1,NA,7.26
YBFMP,5447,STTD,38.35338,-121.643,FALSE,2012-11-29,1,NA,8.01
YBFMP,5460,STTD,38.35338,-121.643,FALSE,2012-12-12,1,NA,4.04
YBFMP,5475,STTD,38.35338,-121.643,FALSE,2012-12-27,1,NA,2.95
YBFMP,5482,STTD,38.35338,-121.643,FALSE,2013-01-03,1,NA,1.72
YBFMP,5487,STTD,38.35338,-121.643,FALSE,2013-01-08,1,NA,4.71
YBFMP,5497,STTD,38.35338,-121.643,FALSE,2013-01-18,1,NA,4.84
YBFMP,5503,STTD,38.35338,-121.643,FALSE,2013-01-24,1,NA,6.62
YBFMP,5509,STTD,38.35338,-121.643,FALSE,2013-01-30,1,NA,7.37
YBFMP,5518,STTD,38.35338,-121.643,FALSE,2013-02-08,1,NA,5.98
YBFMP,5523,STTD,38.35338,-121.643,FALSE,2013-02-13,1,NA,5.55
YBFMP,5532,STTD,38.35338,-121.643,FALSE,2013-02-22,1,NA,5.98
YBFMP,5537,STTD,38.35338,-121.643,FALSE,2013-02-27,1,NA,13.03
YBFMP,5544,STTD,38.35338,-121.643,FALSE,2013-03-06,1,NA,13.56
YBFMP,5551,STTD,38.35338,-121.643,FALSE,2013-03-13,1,NA,21.47
YBFMP,5558,STTD,38.35338,-121.643,FALSE,2013-03-20,1,NA,19.86
YBFMP,5572,STTD,38.35338,-121.643,FALSE,2013-04-03,1,NA,8.67
YBFMP,5584,STTD,38.35338,-121.643,FALSE,2013-04-15,1,NA,8.58
YBFMP,5598,STTD,38.35338,-121.643,FALSE,2013-04-29,1,NA,19.5
YBFMP,5613,STTD,38.35338,-121.643,FALSE,2013-05-14,1,NA,5.98
YBFMP,5630,STTD,38.35338,-121.643,FALSE,2013-05-31,1,NA,5.45
YBFMP,5641,STTD,38.35338,-121.643,FALSE,2013-06-11,1,NA,5.45
YBFMP,5655,STTD,38.35338,-121.643,FALSE,2013-06-25,1,NA,6.51
YBFMP,5671,STTD,38.35338,-121.643,FALSE,2013-07-11,1,NA,10.22
YBFMP,5685,STTD,38.35338,-121.643,FALSE,2013-07-25,1,NA,7.05
YBFMP,5691,STTD,38.35338,-121.643,FALSE,2013-07-31,1,NA,10.89
YBFMP,5697,STTD,38.35338,-121.643,FALSE,2013-08-06,1,NA,6.51
YBFMP,5706,STTD,38.35338,-121.643,FALSE,2013-08-15,1,NA,6.24
YBFMP,5714,STTD,38.35338,-121.643,FALSE,2013-08-23,1,NA,6.24
YBFMP,5717,STTD,38.35338,-121.643,FALSE,2013-08-26,1,NA,10.1
YBFMP,5727,STTD,38.35338,-121.643,FALSE,2013-09-05,1,NA,23.5
YBFMP,5734,STTD,38.35338,-121.643,FALSE,2013-09-12,1,NA,25.42
YBFMP,5739,STTD,38.35338,-121.643,FALSE,2013-09-17,1,NA,31.4
YBFMP,5745,STTD,38.35338,-121.643,FALSE,2013-09-23,1,NA,20.08
YBFMP,5748,STTD,38.35338,-121.643,FALSE,2013-09-26,1,NA,27.13
YBFMP,5753,STTD,38.35338,-121.643,FALSE,2013-10-01,1,NA,14.95
YBFMP,5755,STTD,38.35338,-121.643,FALSE,2013-10-03,1,NA,13.03
YBFMP,5760,STTD,38.35338,-121.643,FALSE,2013-10-08,1,NA,5.66
YBFMP,5767,STTD,38.35338,-121.643,FALSE,2013-10-15,1,NA,5.83
YBFMP,5774,STTD,38.35338,-121.643,FALSE,2013-10-22,1,NA,4.7
YBFMP,5782,STTD,38.35338,-121.643,FALSE,2013-10-30,1,NA,3.97
YBFMP,5795,STTD,38.35338,-121.643,FALSE,2013-11-12,1,NA,2.56
YBFMP,5817,STTD,38.35338,-121.643,FALSE,2013-12-04,1,NA,2.65
YBFMP,5831,STTD,38.35338,-121.643,FALSE,2013-12-18,1,NA,2.99
YBFMP,5846,STTD,38.35338,-121.643,FALSE,2014-01-02,1,NA,13.24
YBFMP,5859,STTD,38.35338,-121.643,FALSE,2014-01-15,1,NA,7.2
YBFMP,5873,STTD,38.35338,-121.643,FALSE,2014-01-29,1,NA,10.83
YBFMP,5887,STTD,38.35338,-121.643,FALSE,2014-02-12,1,NA,8.19
YBFMP,5899,STTD,38.35338,-121.643,FALSE,2014-02-24,1,NA,8.52
YBFMP,5915,STTD,38.35338,-121.643,FALSE,2014-03-12,1,NA,6.56
YBFMP,5928,STTD,38.35338,-121.643,FALSE,2014-03-25,1,NA,10.51
YBFMP,5941,STTD,38.35338,-121.643,FALSE,2014-04-07,1,NA,6.77
YBFMP,5959,STTD,38.35338,-121.643,FALSE,2014-04-25,1,NA,3.46
YBFMP,5973,STTD,38.35338,-121.643,FALSE,2014-05-09,1,NA,3.46
YBFMP,5986,STTD,38.35338,-121.643,FALSE,2014-05-22,1,NA,3.72
YBFMP,6004,STTD,38.35338,-121.643,FALSE,2014-06-09,1,NA,5.85
YBFMP,6018,STTD,38.35338,-121.643,FALSE,2014-06-23,1,NA,6.77
YBFMP,6048,STTD,38.35338,-121.643,FALSE,2014-07-23,1,NA,7.41
YBFMP,6061,STTD,38.35338,-121.643,FALSE,2014-08-05,1,NA,5.99
YBFMP,6070,STTD,38.35338,-121.643,FALSE,2014-08-14,1,NA,6.3
YBFMP,6077,STTD,38.35338,-121.643,FALSE,2014-08-21,1,NA,7.54
YBFMP,6083,STTD,38.35338,-121.643,FALSE,2014-08-27,1,NA,5.23
YBFMP,6091,STTD,38.35338,-121.643,FALSE,2014-09-04,1,NA,7.52
YBFMP,6097,STTD,38.35338,-121.643,FALSE,2014-09-10,1,NA,7.05
YBFMP,6105,STTD,38.35338,-121.643,FALSE,2014-09-18,1,NA,14.31
YBFMP,6111,STTD,38.35338,-121.643,FALSE,2014-09-24,1,NA,9.72
YBFMP,6119,STTD,38.35338,-121.643,FALSE,2014-10-02,1,NA,7.13
YBFMP,6124,STTD,38.35338,-121.643,FALSE,2014-10-07,1,NA,6.54
YBFMP,6130,STTD,38.35338,-121.643,FALSE,2014-10-13,1,NA,3.74
YBFMP,6140,STTD,38.35338,-121.643,FALSE,2014-10-23,1,NA,13.03
YBFMP,6144,STTD,38.35338,-121.643,FALSE,2014-10-27,1,NA,13.46
YBFMP,6153,STTD,38.35338,-121.643,FALSE,2014-11-05,1,NA,6.88
YBFMP,6167,STTD,38.35338,-121.643,FALSE,2014-11-19,1,NA,3.42
YBFMP,6182,STTD,38.35338,-121.643,FALSE,2014-12-04,1,NA,0.94
YBFMP,6196,STTD,38.35338,-121.643,FALSE,2014-12-18,1,NA,1.82
YBFMP,6208,STTD,38.35338,-121.643,FALSE,2014-12-30,1,NA,2.82
YBFMP,6225,STTD,38.35338,-121.643,FALSE,2015-01-16,1,NA,9.76
YBFMP,6229,STTD,38.35338,-121.643,FALSE,2015-01-20,1,NA,13.67
YBFMP,6244,STTD,38.35338,-121.643,FALSE,2015-02-04,1,NA,8.79
YBFMP,6257,STTD,38.35338,-121.643,FALSE,2015-02-17,1,NA,8.93
YBFMP,6272,STTD,38.35338,-121.643,FALSE,2015-03-04,1,NA,17.73
YBFMP,6284,STTD,38.35338,-121.643,FALSE,2015-03-16,1,NA,14.82
YBFMP,6292,STTD,38.35338,-121.643,FALSE,2015-03-24,1,NA,14.16
YBFMP,6301,STTD,38.35338,-121.643,FALSE,2015-04-02,1,NA,16.47
YBFMP,6315,STTD,38.35338,-121.643,FALSE,2015-04-16,1,NA,32.21
YBFMP,6329,STTD,38.35338,-121.643,FALSE,2015-04-30,1,NA,5.45
YBFMP,6347,STTD,38.35338,-121.643,FALSE,2015-05-18,1,NA,2.63
YBFMP,6363,STTD,38.35338,-121.643,FALSE,2015-06-03,1,NA,4.02
YBFMP,6377,STTD,38.35338,-121.643,FALSE,2015-06-17,1,NA,3.89
YBFMP,6390,STTD,38.35338,-121.643,FALSE,2015-06-30,1,NA,3.16
YBFMP,6405,STTD,38.35338,-121.643,FALSE,2015-07-15,1,NA,8.48
YBFMP,6418,STTD,38.35338,-121.643,FALSE,2015-07-28,1,NA,8.83
YBFMP,6424,STTD,38.35338,-121.643,FALSE,2015-08-03,1,NA,5.72
YBFMP,6434,STTD,38.35338,-121.643,FALSE,2015-08-13,1,NA,5.66
YBFMP,6439,STTD,38.35338,-121.643,FALSE,2015-08-18,1,NA,8.37
YBFMP,6448,STTD,38.35338,-121.643,FALSE,2015-08-27,1,NA,15.17
YBFMP,6453,STTD,38.35338,-121.643,FALSE,2015-09-01,1,NA,9.29
YBFMP,6462,STTD,38.35338,-121.643,FALSE,2015-09-10,1,NA,11.64
YBFMP,6467,STTD,38.35338,-121.643,FALSE,2015-09-15,1,NA,7.97
YBFMP,6473,STTD,38.35338,-121.643,FALSE,2015-09-21,1,NA,7.65
YBFMP,6483,STTD,38.35338,-121.643,FALSE,2015-10-01,1,NA,4.69
YBFMP,6490,STTD,38.35338,-121.643,FALSE,2015-10-08,1,NA,3.59
YBFMP,6495,STTD,38.35338,-121.643,FALSE,2015-10-13,1,NA,2.92
YBFMP,6501,STTD,38.35338,-121.643,FALSE,2015-10-19,1,NA,3.05
YBFMP,6509,STTD,38.35338,-121.643,FALSE,2015-10-27,1,NA,2.54
YBFMP,6525,STTD,38.35338,-121.643,FALSE,2015-11-12,1,NA,1.69
YBFMP,6537,STTD,38.35338,-121.643,FALSE,2015-11-24,1,NA,2.61
YBFMP,6552,STTD,38.35338,-121.643,FALSE,2015-12-09,1,NA,2.73
YBFMP,6566,STTD,38.35338,-121.643,FALSE,2015-12-23,1,NA,3.95
YBFMP,6586,STTD,38.35338,-121.643,FALSE,2016-01-12,1,NA,10.07
YBFMP,6601,STTD,38.35338,-121.643,FALSE,2016-01-27,1,NA,4.29
YBFMP,6614,STTD,38.35338,-121.643,FALSE,2016-02-09,1,NA,7.75
YBFMP,6627,STTD,38.35338,-121.643,FALSE,2016-02-22,1,NA,8.8
YBFMP,6641,STTD,38.35338,-121.643,FALSE,2016-03-07,1,NA,12.7
YBFMP,6652,STTD,38.35338,-121.643,FALSE,2016-03-18,1,NA,1.75
YBFMP,6658,STTD,38.35338,-121.643,FALSE,2016-03-24,1,NA,67.08
YBFMP,6664,STTD,38.35338,-121.643,FALSE,2016-03-30,1,NA,37.13
YBFMP,6673,STTD,38.35338,-121.643,FALSE,2016-04-08,1,NA,26.3
YBFMP,6684,STTD,38.35338,-121.643,FALSE,2016-04-19,1,NA,18.92
YBFMP,6699,STTD,38.35338,-121.643,FALSE,2016-05-04,1,NA,7.04
YBFMP,6714,STTD,38.35338,-121.643,FALSE,2016-05-19,1,NA,4.59
YBFMP,6727,STTD,38.35338,-121.643,FALSE,2016-06-01,1,NA,5.93
YBFMP,6740,STTD,38.35338,-121.643,FALSE,2016-06-14,1,NA,22.75
YBFMP,6749,STTD,38.35338,-121.643,FALSE,2016-06-23,1,NA,28.16
YBFMP,6756,STTD,38.35338,-121.643,FALSE,2016-06-30,1,NA,5.63
YBFMP,6763,STTD,38.35338,-121.643,FALSE,2016-07-07,1,NA,18.35
YBFMP,6770,STTD,38.35338,-121.643,FALSE,2016-07-14,1,NA,10.48
YBFMP,6775,STTD,38.35338,-121.643,FALSE,2016-07-19,1,NA,22.64
YBFMP,6784,STTD,38.35338,-121.643,FALSE,2016-07-28,1,NA,16.44
YBFMP,6789,STTD,38.35338,-121.643,FALSE,2016-08-02,1,NA,11.93
YBFMP,6796,STTD,38.35338,-121.643,FALSE,2016-08-09,1,NA,9.09
YBFMP,6803,STTD,38.35338,-121.643,FALSE,2016-08-16,1,NA,12.55
YBFMP,6812,STTD,38.35338,-121.643,FALSE,2016-08-25,1,NA,11.73
YBFMP,6817,STTD,38.35338,-121.643,FALSE,2016-08-30,1,NA,8.41
YBFMP,6826,STTD,38.35338,-121.643,FALSE,2016-09-08,1,NA,7.35
YBFMP,6831,STTD,38.35338,-121.643,FALSE,2016-09-13,1,NA,8.4
YBFMP,6838,STTD,38.35338,-121.643,FALSE,2016-09-20,1,NA,4.37
YBFMP,6852,STTD,38.35338,-121.643,FALSE,2016-10-04,1,NA,4.63
YBFMP,6866,STTD,38.35338,-121.643,FALSE,2016-10-18,1,NA,2.14
YBFMP,6879,STTD,38.35338,-121.643,FALSE,2016-10-31,1,NA,2.44
YBFMP,6893,STTD,38.35338,-121.643,FALSE,2016-11-14,1,NA,3.16
YBFMP,6907,STTD,38.35338,-121.643,FALSE,2016-11-28,1,NA,13.84
YBFMP,6922,STTD,38.35338,-121.643,FALSE,2016-12-13,1,NA,5.72
YBFMP,6930,STTD,38.35338,-121.643,FALSE,2016-12-21,1,NA,2.68
YBFMP,6936,STTD,38.35338,-121.643,FALSE,2016-12-27,1,NA,5.83
YBFMP,6951,STTD,38.35338,-121.643,FALSE,2017-01-11,1,NA,1.83
YBFMP,6958,STTD,38.35338,-121.643,FALSE,2017-01-18,1,NA,1.3
YBFMP,6964,STTD,38.35338,-121.643,FALSE,2017-01-24,1,NA,1.19
YBFMP,6973,STTD,38.35338,-121.643,FALSE,2017-02-02,1,NA,2.23
YBFMP,6977,STTD,38.35338,-121.643,FALSE,2017-02-06,1,NA,1.71
YBFMP,6987,STTD,38.35338,-121.643,FALSE,2017-02-16,1,NA,0.83
YBFMP,6993,STTD,38.35338,-121.643,FALSE,2017-02-22,1,NA,0.87
YBFMP,7008,STTD,38.35338,-121.643,FALSE,2017-03-09,1,NA,2.2
YBFMP,7013,STTD,38.35338,-121.643,FALSE,2017-03-14,1,NA,39.09
YBFMP,7021,STTD,38.35338,-121.643,FALSE,2017-03-22,1,NA,18.34
YBFMP,7027,STTD,38.35338,-121.643,FALSE,2017-03-28,1,NA,15.93
YBFMP,7035,STTD,38.35338,-121.643,FALSE,2017-04-05,1,NA,23.37
YBFMP,7043,STTD,38.35338,-121.643,FALSE,2017-04-13,1,NA,7.15
YBFMP,7048,STTD,38.35338,-121.643,FALSE,2017-04-18,1,NA,5.39
YBFMP,7056,STTD,38.35338,-121.643,FALSE,2017-04-26,1,NA,5.06
YBFMP,7065,STTD,38.35338,-121.643,FALSE,2017-05-05,1,NA,13.62
YBFMP,7069,STTD,38.35338,-121.643,FALSE,2017-05-09,1,NA,28.28
YBFMP,7076,STTD,38.35338,-121.643,FALSE,2017-05-16,1,NA,45.14
YBFMP,7090,STTD,38.35338,-121.643,FALSE,2017-05-30,1,NA,29.84
YBFMP,7103,STTD,38.35338,-121.643,FALSE,2017-06-12,1,NA,18.23
YBFMP,7119,STTD,38.35338,-121.643,FALSE,2017-06-28,1,NA,2.47
YBFMP,7127,STTD,38.35338,-121.643,FALSE,2017-07-06,1,NA,5.05
YBFMP,7140,STTD,38.35338,-121.643,FALSE,2017-07-19,1,NA,5.09
