"","station_wq_chl","date","latitude","longitude","chlorophyll","location"
"1910","STTD",2016-08-25,38.35338,-121.643,11.73,"yolo"
"1911","STTD",2016-08-30,38.35338,-121.643,8.41,"yolo"
"1912","STTD",2016-09-08,38.35338,-121.643,7.35,"yolo"
"1913","STTD",2016-09-13,38.35338,-121.643,8.4,"yolo"
"1914","STTD",2016-09-20,38.35338,-121.643,4.37,"yolo"
"1915","STTD",2016-10-04,38.35338,-121.643,4.63,"yolo"
"1916","STTD",2016-10-18,38.35338,-121.643,2.14,"yolo"
"1917","STTD",2016-10-31,38.35338,-121.643,2.44,"yolo"
"1918","STTD",2016-11-14,38.35338,-121.643,3.16,"yolo"
"1919","STTD",2016-11-28,38.35338,-121.643,13.84,"yolo"
"1920","STTD",2016-12-13,38.35338,-121.643,5.72,"yolo"
"1921","STTD",2016-12-21,38.35338,-121.643,2.68,"yolo"
"1922","STTD",2016-12-27,38.35338,-121.643,5.83,"yolo"
"1923","STTD",2017-01-11,38.35338,-121.643,1.83,"yolo"
"1924","STTD",2017-01-18,38.35338,-121.643,1.3,"yolo"
"1925","STTD",2017-01-24,38.35338,-121.643,1.19,"yolo"
"1926","STTD",2017-02-02,38.35338,-121.643,2.23,"yolo"
"1927","STTD",2017-02-06,38.35338,-121.643,1.71,"yolo"
"1928","STTD",2017-02-16,38.35338,-121.643,0.83,"yolo"
"1929","STTD",2017-02-22,38.35338,-121.643,0.87,"yolo"
"1930","STTD",2017-03-09,38.35338,-121.643,2.2,"yolo"
"1931","STTD",2017-03-14,38.35338,-121.643,39.09,"yolo"
"1932","STTD",2017-03-22,38.35338,-121.643,18.34,"yolo"
"1933","STTD",2017-03-28,38.35338,-121.643,15.93,"yolo"
"1934","STTD",2017-04-05,38.35338,-121.643,23.37,"yolo"
"1935","STTD",2017-04-13,38.35338,-121.643,7.15,"yolo"
"1936","STTD",2017-04-18,38.35338,-121.643,5.39,"yolo"
"1937","STTD",2017-04-26,38.35338,-121.643,5.06,"yolo"
"1938","STTD",2017-05-05,38.35338,-121.643,13.62,"yolo"
"1939","STTD",2017-05-09,38.35338,-121.643,28.28,"yolo"
"1940","STTD",2017-05-16,38.35338,-121.643,45.14,"yolo"
"1941","STTD",2017-05-30,38.35338,-121.643,29.84,"yolo"
"1942","STTD",2017-06-12,38.35338,-121.643,18.23,"yolo"
"1943","STTD",2017-06-28,38.35338,-121.643,2.47,"yolo"
"1944","STTD",2017-07-06,38.35338,-121.643,5.05,"yolo"
"1945","STTD",2017-07-19,38.35338,-121.643,5.09,"yolo"
"1946","STTD",2017-08-02,38.35338,-121.643,5.62,"yolo"
"1947","STTD",2017-09-20,38.35338,-121.643,2.39,"yolo"
"1948","STTD",2017-10-04,38.35338,-121.643,1.96,"yolo"
"1949","STTD",2017-10-19,38.35338,-121.643,1.18,"yolo"
"1950","STTD",2017-11-02,38.35338,-121.643,1.63,"yolo"
"1951","STTD",2017-11-15,38.35338,-121.643,2.03,"yolo"
"1952","STTD",2017-11-29,38.35338,-121.643,4.73,"yolo"
"1953","STTD",2017-12-13,38.35338,-121.643,1.25,"yolo"
"1954","STTD",2017-12-20,38.35338,-121.643,1.58,"yolo"
"1955","STTD",2018-01-02,38.35338,-121.643,27.78,"yolo"
"1956","STTD",2018-01-17,38.35338,-121.643,10.5,"yolo"
"1957","STTD",2018-01-30,38.35338,-121.643,15.54,"yolo"
"1958","STTD",2018-02-13,38.35338,-121.643,11.52,"yolo"
"1959","STTD",2018-02-28,38.35338,-121.643,34.9,"yolo"
"1960","STTD",2018-03-14,38.35338,-121.643,13.66,"yolo"
"1961","STTD",2018-03-28,38.35338,-121.643,14.67,"yolo"
"1962","STTD",2018-04-10,38.35338,-121.643,4.61,"yolo"
"1963","STTD",2018-04-25,38.35338,-121.643,16.6,"yolo"
"1964","STTD",2018-05-01,38.35338,-121.643,11.5,"yolo"
"1965","STTD",2018-05-15,38.35338,-121.643,3.24,"yolo"
"1966","STTD",2018-05-30,38.35338,-121.643,1.36,"yolo"
"1967","STTD",2018-06-12,38.35338,-121.643,0.93,"yolo"
"1968","STTD",2018-06-26,38.35338,-121.643,1.72,"yolo"
"1969","STTD",2018-11-08,38.35338,-121.643,1.11,"yolo"
"1970","STTD",2018-11-26,38.35338,-121.643,0.85,"yolo"
"1971","STTD",2018-12-11,38.35338,-121.643,0.83,"yolo"
"1972","STTD",2018-12-26,38.35338,-121.643,1.63,"yolo"
"1973","STTD",2019-01-08,38.35338,-121.643,4.2,"yolo"
"1974","STTD",2019-01-22,38.35338,-121.643,2.9,"yolo"
"1975","STTD",2019-02-05,38.35338,-121.643,3.65,"yolo"
"1976","STTD",2019-02-19,38.35338,-121.643,1.5,"yolo"
"1977","STTD",2019-02-26,38.35338,-121.643,18.52,"yolo"
"1978","STTD",2019-03-11,38.35338,-121.643,0.97,"yolo"
"1979","STTD",2019-03-20,38.35338,-121.643,11.58,"yolo"
"1980","STTD",2019-03-28,38.35338,-121.643,24.7,"yolo"
"1981","STTD",2019-04-03,38.35338,-121.643,11,"yolo"
"1982","STTD",2019-04-08,38.35338,-121.643,4.81,"yolo"
"1983","STTD",2019-04-15,38.35338,-121.643,3.75,"yolo"
"1984","STTD",2019-04-22,38.35338,-121.643,17.4,"yolo"
"1985","STTD",2019-05-06,38.35338,-121.643,8.87,"yolo"
"1986","STTD",2019-05-20,38.35338,-121.643,10.3,"yolo"
"1987","STTD",2019-06-03,38.35338,-121.643,3.26,"yolo"
"1988","STTD",2019-06-17,38.35338,-121.643,1.48,"yolo"
"1989","STTD",2019-07-01,38.35338,-121.643,1.36,"yolo"
"1990","STTD",2019-07-15,38.35338,-121.643,0.83,"yolo"
"1991","STTD",2019-08-07,38.35338,-121.643,1.25,"yolo"
"1992","STTD",2019-08-21,38.35338,-121.643,2.93,"yolo"
"1993","STTD",2019-09-04,38.35338,-121.643,9.1,"yolo"
"1994","STTD",2019-09-18,38.35338,-121.643,5.46,"yolo"
"1995","STTD",2019-10-02,38.35338,-121.643,1.28,"yolo"
"1996","STTD",2019-10-16,38.35338,-121.643,1.01,"yolo"
"1997","STTD",2019-10-29,38.35338,-121.643,1.25,"yolo"
"1998","STTD",2019-11-14,38.35338,-121.643,1.01,"yolo"
"1999","STTD",2019-11-26,38.35338,-121.643,1.22,"yolo"
"2000","STTD",2019-12-09,38.35338,-121.643,7.34,"yolo"
"2001","STTD",2019-12-26,38.35338,-121.643,4.82,"yolo"
