DataOwner,DataStatus,LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes,ResultRejected
330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,EA1013B2358,10/1/2013 13:30,Dissolved Total Kjeldahl Nitrogen,0,0.4,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,EA1013B2358,10/1/2013 13:30,Total Kjeldahl Nitrogen,0,0.7,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,EA1013B2358,10/1/2013 13:30,Dissolved ortho-Phosphate,14265442,0.15,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain below Yolo Wildlife Area (BLC),Toe Drain Bl YWA,A0D82691360,EA1013B2360,10/1/2013 13:47,Chlorophyll a,479618,15.17,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain below Yolo Wildlife Area (BLC),Toe Drain Bl YWA,A0D82691360,EA1013B2360,10/1/2013 13:47,Pheophytin a,0,4.57,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1013B0170,10/2/2013 9:50,Chlorophyll a,479618,1.73,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES1013B0170,10/2/2013 9:50,Pheophytin a,0,0.89,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1013B0172,10/3/2013 9:17,Chlorophyll a,479618,11.53,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1013B0172,10/3/2013 9:17,Pheophytin a,0,8.35,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1013B0171,10/3/2013 10:27,Chlorophyll a,479618,13.03,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Rotary Screw Trap,Toe Drain at STTD,A0D82120386,ES1013B0171,10/3/2013 10:27,Pheophytin a,0,4.61,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0147,10/4/2013 13:07,Dissolved Ammonia,7664417,0.12,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0147,10/4/2013 13:07,Dissolved Calcium,7440702,35,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0147,10/4/2013 13:07,Dissolved Chloride,16887006,31,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0147,10/4/2013 13:07,Chlorophyll a,479618,24.99,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0147,10/4/2013 13:07,Dissolved Nitrate + Nitrite,0,0.06,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0147,10/4/2013 13:07,Dissolved Organic Carbon,7440440,4.6,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0147,10/4/2013 13:07,Total Organic Carbon,7440440,5.4,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0147,10/4/2013 13:07,Dissolved Organic Nitrogen,7727379,<0.1,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Released For Reanalysis On 10/16/2013.  ,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0147,10/4/2013 13:07,Dissolved Organic Nitrogen,7727379,0.3,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Sample  ES1013B0147 was originally batched with Batch: 37494.  ,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0147,10/4/2013 13:07,Pheophytin a,0,10.15,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0147,10/4/2013 13:07,Total Phosphorus,7723140,0.16,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Sample  ES1013B0147 was originally batched with Batch: 37495.  ,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0147,10/4/2013 13:07,Dissolved Silica (SiO2),7631869,19.8,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0147,10/4/2013 13:07,Total Dissolved Solids,0,362,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0147,10/4/2013 13:07,Total Suspended Solids,0,50,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0147,10/4/2013 13:07,Total Suspended Solids,0,50,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0147,10/4/2013 13:07,Volatile Suspended Solids,0,8,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0147,10/4/2013 13:07,Volatile Suspended Solids,0,7,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0147,10/4/2013 13:07,Dissolved Total Kjeldahl Nitrogen,0,0.4,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Sample  ES1013B0147 was originally batched with Batch: 37494.  ,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0147,10/4/2013 13:07,Total Kjeldahl Nitrogen,0,0.8,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Sample  ES1013B0147 was originally batched with Batch: 37493.  ,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0147,10/4/2013 13:07,Dissolved ortho-Phosphate,14265442,0.08,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1013B0169,10/4/2013 13:27,Chlorophyll a,479618,19.48,0.2,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Yolo Bypass Toe Drain Below Lisbon Weir,Toe Drain YB LISBON,B9D82851352,ES1013B0169,10/4/2013 13:27,Pheophytin a,0,7.79,0.2,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Knagg's Ranch below Knight's Landing Ridge Cut,Knagg's Ranch,A0D84151387,ES1013B0144,10/4/2013 13:46,Dissolved Ammonia,7664417,0.09,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Knagg's Ranch below Knight's Landing Ridge Cut,Knagg's Ranch,A0D84151387,ES1013B0144,10/4/2013 13:46,Dissolved Calcium,7440702,33,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Knagg's Ranch below Knight's Landing Ridge Cut,Knagg's Ranch,A0D84151387,ES1013B0144,10/4/2013 13:46,Dissolved Chloride,16887006,30,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Knagg's Ranch below Knight's Landing Ridge Cut,Knagg's Ranch,A0D84151387,ES1013B0144,10/4/2013 13:46,Chlorophyll a,479618,21.36,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Knagg's Ranch below Knight's Landing Ridge Cut,Knagg's Ranch,A0D84151387,ES1013B0144,10/4/2013 13:46,Dissolved Nitrate + Nitrite,0,0.02,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Knagg's Ranch below Knight's Landing Ridge Cut,Knagg's Ranch,A0D84151387,ES1013B0144,10/4/2013 13:46,Dissolved Organic Carbon,7440440,4.2,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Knagg's Ranch below Knight's Landing Ridge Cut,Knagg's Ranch,A0D84151387,ES1013B0144,10/4/2013 13:46,Total Organic Carbon,7440440,5,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Knagg's Ranch below Knight's Landing Ridge Cut,Knagg's Ranch,A0D84151387,ES1013B0144,10/4/2013 13:46,Dissolved Organic Nitrogen,7727379,0.3,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Knagg's Ranch below Knight's Landing Ridge Cut,Knagg's Ranch,A0D84151387,ES1013B0144,10/4/2013 13:46,Pheophytin a,0,8.69,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Knagg's Ranch below Knight's Landing Ridge Cut,Knagg's Ranch,A0D84151387,ES1013B0144,10/4/2013 13:46,Total Phosphorus,7723140,0.12,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Knagg's Ranch below Knight's Landing Ridge Cut,Knagg's Ranch,A0D84151387,ES1013B0144,10/4/2013 13:46,Dissolved Silica (SiO2),7631869,20,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Knagg's Ranch below Knight's Landing Ridge Cut,Knagg's Ranch,A0D84151387,ES1013B0144,10/4/2013 13:46,Dissolved Silica (SiO2),7631869,20.2,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Knagg's Ranch below Knight's Landing Ridge Cut,Knagg's Ranch,A0D84151387,ES1013B0144,10/4/2013 13:46,Total Dissolved Solids,0,329,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Knagg's Ranch below Knight's Landing Ridge Cut,Knagg's Ranch,A0D84151387,ES1013B0144,10/4/2013 13:46,Total Suspended Solids,0,56,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Knagg's Ranch below Knight's Landing Ridge Cut,Knagg's Ranch,A0D84151387,ES1013B0144,10/4/2013 13:46,Volatile Suspended Solids,0,8,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Knagg's Ranch below Knight's Landing Ridge Cut,Knagg's Ranch,A0D84151387,ES1013B0144,10/4/2013 13:46,Dissolved Total Kjeldahl Nitrogen,0,0.4,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Knagg's Ranch below Knight's Landing Ridge Cut,Knagg's Ranch,A0D84151387,ES1013B0144,10/4/2013 13:46,Total Kjeldahl Nitrogen,0,0.7,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Knagg's Ranch below Knight's Landing Ridge Cut,Knagg's Ranch,A0D84151387,ES1013B0144,10/4/2013 13:46,Dissolved ortho-Phosphate,14265442,0.06,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at County Road 22,Toe Drain at Rd. 22,A0D84061386,ES1013B0149,10/4/2013 14:25,Chlorophyll a,479618,16.45,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at County Road 22,Toe Drain at Rd. 22,A0D84061386,ES1013B0149,10/4/2013 14:25,Pheophytin a,0,6.73,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES1013B0151,10/4/2013 15:50,Dissolved Ammonia,7664417,0.02,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES1013B0151,10/4/2013 15:50,Dissolved Calcium,7440702,34,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Sample  ES1013B0151 was originally batched with Batch: 37455.  ,N
330,1000 - Data Not Validated by Owner,Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES1013B0151,10/4/2013 15:50,Dissolved Chloride,16887006,53,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES1013B0151,10/4/2013 15:50,Chlorophyll a,479618,9.85,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES1013B0151,10/4/2013 15:50,Dissolved Nitrate + Nitrite,0,0.68,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES1013B0151,10/4/2013 15:50,Dissolved Nitrate + Nitrite,0,0.68,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate,N
330,1000 - Data Not Validated by Owner,Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES1013B0151,10/4/2013 15:50,Dissolved Organic Carbon,7440440,3.8,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES1013B0151,10/4/2013 15:50,Total Organic Carbon,7440440,4.2,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES1013B0151,10/4/2013 15:50,Dissolved Organic Nitrogen,7727379,<0.1,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,"N.R. (not reporting) results for this sample were released, 10/16/2013, back to the unbatched sample list for this method. ",N
330,1000 - Data Not Validated by Owner,Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES1013B0151,10/4/2013 15:50,Dissolved Organic Nitrogen,7727379,0.3,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Sample  ES1013B0151 was originally batched with Batch: 37494.  ,N
330,1000 - Data Not Validated by Owner,Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES1013B0151,10/4/2013 15:50,Pheophytin a,0,4.19,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES1013B0151,10/4/2013 15:50,Total Phosphorus,7723140,0.23,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Sample  ES1013B0151 was originally batched with Batch: 37495.  ,N
330,1000 - Data Not Validated by Owner,Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES1013B0151,10/4/2013 15:50,Dissolved Silica (SiO2),7631869,22,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Sample  ES1013B0151 was originally batched with Batch: 37455.  ,N
330,1000 - Data Not Validated by Owner,Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES1013B0151,10/4/2013 15:50,Total Dissolved Solids,0,383,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES1013B0151,10/4/2013 15:50,Total Suspended Solids,0,51,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES1013B0151,10/4/2013 15:50,Total Suspended Solids,0,49,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate,N
330,1000 - Data Not Validated by Owner,Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES1013B0151,10/4/2013 15:50,Volatile Suspended Solids,0,5,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate,N
330,1000 - Data Not Validated by Owner,Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES1013B0151,10/4/2013 15:50,Volatile Suspended Solids,0,5,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES1013B0151,10/4/2013 15:50,Dissolved Total Kjeldahl Nitrogen,0,0.3,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Sample  ES1013B0151 was originally batched with Batch: 37494.  ,N
330,1000 - Data Not Validated by Owner,Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES1013B0151,10/4/2013 15:50,Total Kjeldahl Nitrogen,0,0.7,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Sample  ES1013B0151 was originally batched with Batch: 37493.  ,N
330,1000 - Data Not Validated by Owner,Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES1013B0151,10/4/2013 15:50,Dissolved ortho-Phosphate,14265442,0.15,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate,N
330,1000 - Data Not Validated by Owner,Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES1013B0151,10/4/2013 15:50,Dissolved ortho-Phosphate,14265442,0.15,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0180,10/8/2013 9:47,Dissolved Ammonia,7664417,0.01,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0180,10/8/2013 9:47,Dissolved Ammonia,7664417,0.01,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,Duplicate,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0180,10/8/2013 9:47,Dissolved Calcium,7440702,37,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0180,10/8/2013 9:47,Dissolved Chloride,16887006,35,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0180,10/8/2013 9:47,Chlorophyll a,479618,49.56,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0180,10/8/2013 9:47,Dissolved Nitrate + Nitrite,0,<0.01,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0180,10/8/2013 9:47,Dissolved Organic Carbon,7440440,4.3,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0180,10/8/2013 9:47,Total Organic Carbon,7440440,5.3,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0180,10/8/2013 9:47,Dissolved Organic Nitrogen,7727379,0.3,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0180,10/8/2013 9:47,Pheophytin a,0,11.15,0.05,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Ridge Cut Slough at Knights Landing,Ridge Cut Slough,A0D84761435,ES1013B0180,10/8/2013 9:47,Total Phosphorus,7723140,0.13,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
