Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Avg Vap Pres (kPa),qc,Max Air Temp (C),qc,Min Air Temp (C),qc,Avg Air Temp (C),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (C),qc,Avg Wind Speed (m/s),qc,Wind Run (km),qc,Avg Soil Temp (C),qc
155,Bryte (experimental),Sacramento Valley,6/24/2002,175,,N,0.00, ,346, ,1.4, ,34.3, ,13.2, ,23.1, ,86, ,22, ,51, ,12.4, ,1.1, ,97.4, ,,S
155,Bryte (experimental),Sacramento Valley,6/25/2002,176,,N,0.00, ,341, ,1.4, ,36.4, ,15.4, ,25.3, ,76, ,15, ,43, ,12.0, ,1.2, ,107.2, ,,S
155,Bryte (experimental),Sacramento Valley,6/26/2002,177,,N,0.00, ,297, ,1.4, ,30.1, ,13.8, ,20.6, ,84, ,34, ,58, ,12.0, ,2.3, ,196.1, ,31.0,R
155,Bryte (experimental),Sacramento Valley,6/27/2002,178,,N,0.00, ,337, ,1.5, ,33.0, ,12.4, ,21.5, ,90, ,32, ,60, ,13.3, ,1.7, ,142.8, ,31.0,R
155,Bryte (experimental),Sacramento Valley,6/28/2002,179,,N,0.00, ,333, ,1.5, ,31.1, ,14.1, ,21.7, ,83, ,36, ,58, ,13.0, ,2.0, ,169.8, ,31.4,R
155,Bryte (experimental),Sacramento Valley,6/29/2002,180,,N,0.00, ,333, ,1.6, ,34.5, ,16.8, ,24.8, ,74, ,28, ,51, ,13.9, ,1.5, ,129.6, ,,S
155,Bryte (experimental),Sacramento Valley,6/30/2002,181,,N,0.00, ,344, ,1.6, ,36.4, ,18.3,Y,26.8, ,77, ,24, ,46, ,14.3, ,1.1, ,92.0, ,,S
155,Bryte (experimental),Sacramento Valley,7/1/2002,182,,N,0.00, ,339, ,1.5, ,38.7, ,17.0, ,27.8, ,80, ,18, ,41, ,13.5, ,1.1, ,92.6, ,,S
155,Bryte (experimental),Sacramento Valley,7/2/2002,183,,N,0.00, ,329, ,1.3, ,32.6, ,15.0, ,24.4, ,75, ,23, ,42, ,10.6, ,2.4, ,204.9, ,33.2,R
155,Bryte (experimental),Sacramento Valley,7/3/2002,184,,N,0.00, ,342, ,1.3, ,32.2, ,12.5, ,21.2, ,86, ,28, ,52, ,11.0, ,2.0, ,169.1, ,31.6,R
155,Bryte (experimental),Sacramento Valley,7/4/2002,185,,N,0.00, ,339, ,1.2, ,32.9, ,15.0, ,22.4, ,68, ,28, ,46, ,10.1, ,1.5, ,127.8, ,32.1,R
155,Bryte (experimental),Sacramento Valley,7/5/2002,186,,N,0.00, ,335, ,1.3, ,33.8, ,14.5, ,22.6, ,74, ,28, ,49, ,11.3, ,1.5, ,129.6, ,32.3,R
155,Bryte (experimental),Sacramento Valley,7/6/2002,187,,N,0.00, ,336, ,1.3, ,34.5, ,15.5, ,23.7, ,69, ,25, ,44, ,10.8, ,1.6, ,136.7, ,32.5,R
155,Bryte (experimental),Sacramento Valley,7/7/2002,188,,N,0.00, ,340, ,1.3, ,33.6, ,15.8, ,23.5, ,70, ,26, ,45, ,11.0, ,2.1, ,180.8, ,32.2,R
155,Bryte (experimental),Sacramento Valley,7/8/2002,189,,N,0.00, ,352, ,1.4, ,34.2, ,14.4, ,24.2, ,83, ,16, ,45, ,11.5, ,1.5, ,126.0, ,32.1,R
155,Bryte (experimental),Sacramento Valley,7/9/2002,190,,N,0.00, ,349, ,1.4, ,40.1, ,18.3, ,28.5, ,56, ,17, ,36, ,11.7, ,0.9, ,74.1, ,,S
155,Bryte (experimental),Sacramento Valley,7/10/2002,191,,N,0.00, ,344, ,1.5, ,41.9,Y,18.5, ,30.6, ,78, ,15, ,35, ,13.4, ,0.9, ,77.6, ,,S
155,Bryte (experimental),Sacramento Valley,7/11/2002,192,,N,0.00, ,316, ,1.2, ,37.8, ,20.8,Y,28.6, ,50, ,18, ,31, ,10.0, ,1.8, ,155.8, ,,S
155,Bryte (experimental),Sacramento Valley,7/12/2002,193,,N,0.00, ,294, ,1.1, ,37.9, ,22.1,Y,29.0, ,50, ,11, ,28, ,8.4, ,1.6, ,140.9, ,,S
155,Bryte (experimental),Sacramento Valley,7/13/2002,194,,N,0.00, ,315, ,1.3, ,38.3, ,19.4, ,27.0, ,57, ,18, ,38, ,11.3, ,1.7, ,145.2, ,,S
155,Bryte (experimental),Sacramento Valley,7/14/2002,195,,N,0.00, ,339, ,1.4, ,34.0, ,15.0, ,23.2, ,78, ,29, ,48, ,11.7, ,2.2, ,187.0, ,33.1,R
155,Bryte (experimental),Sacramento Valley,7/15/2002,196,,N,0.00, ,306, ,1.3, ,30.6, ,13.5, ,20.0, ,81, ,26, ,54, ,10.5, ,2.4, ,210.4, ,30.6,Y
155,Bryte (experimental),Sacramento Valley,7/16/2002,197,,N,0.00, ,342, ,1.3, ,31.5, ,12.0, ,20.9, ,89, ,21, ,51, ,10.5, ,1.8, ,158.7, ,30.7,Y
155,Bryte (experimental),Sacramento Valley,7/17/2002,198,,N,0.00, ,340, ,1.4, ,32.9, ,13.1, ,21.7, ,85, ,23, ,52, ,11.5, ,1.7, ,143.1, ,31.5,R
155,Bryte (experimental),Sacramento Valley,7/18/2002,199,,N,0.00, ,328, ,1.5, ,32.4, ,13.5, ,21.9, ,86, ,29, ,55, ,12.5, ,1.6, ,137.2, ,31.4,Y
155,Bryte (experimental),Sacramento Valley,7/19/2002,200,,N,0.00, ,328, ,1.5, ,36.2, ,15.1, ,25.0, ,82, ,18, ,47, ,12.9, ,1.2, ,103.6, ,32.3,R
155,Bryte (experimental),Sacramento Valley,7/20/2002,201,,N,0.00, ,327, ,1.4, ,36.8, ,18.0, ,25.7, ,68, ,15, ,44, ,12.4, ,1.5, ,127.6, ,,S
155,Bryte (experimental),Sacramento Valley,7/21/2002,202,,N,0.00, ,289, ,1.4, ,30.6, ,15.0, ,21.1, ,78, ,33, ,55, ,11.8, ,2.1, ,179.8, ,31.0,Y
155,Bryte (experimental),Sacramento Valley,7/22/2002,203,,N,0.00, ,333, ,1.3, ,30.5, ,14.0, ,21.4, ,83, ,28, ,52, ,11.2, ,2.0, ,169.7, ,30.8,Y
155,Bryte (experimental),Sacramento Valley,7/23/2002,204,,N,0.00, ,336, ,1.2, ,30.0, ,14.1, ,21.7, ,77, ,29, ,48, ,10.2, ,2.1, ,181.8, ,30.8,Y
155,Bryte (experimental),Sacramento Valley,7/24/2002,205,,N,0.00, ,341, ,1.2, ,33.5, ,14.8, ,22.7, ,69, ,16, ,42, ,9.1, ,1.7, ,146.4, ,31.5,R
155,Bryte (experimental),Sacramento Valley,7/25/2002,206,,N,0.00, ,342, ,1.3, ,34.3, ,13.2, ,21.6, ,85, ,17, ,49, ,10.6, ,1.5, ,128.5, ,31.4,Y
155,Bryte (experimental),Sacramento Valley,7/26/2002,207,,N,0.00, ,330, ,1.4, ,35.3, ,13.1, ,23.8, ,88, ,22, ,47, ,11.9, ,1.2, ,104.8, ,31.7,R
155,Bryte (experimental),Sacramento Valley,7/27/2002,208,,N,0.00, ,311, ,1.5, ,35.3, ,15.5, ,24.2, ,80, ,29, ,51, ,13.3, ,1.6, ,134.2, ,32.5,R
155,Bryte (experimental),Sacramento Valley,7/28/2002,209,,N,0.00, ,309, ,1.5, ,31.7, ,15.9, ,22.2, ,77, ,33, ,56, ,13.1, ,1.9, ,163.5, ,31.8,R
155,Bryte (experimental),Sacramento Valley,7/29/2002,210,,N,0.00, ,298, ,1.6, ,32.2, ,14.4, ,21.4, ,86, ,38, ,61, ,13.7, ,1.7, ,147.2, ,31.0,Y
155,Bryte (experimental),Sacramento Valley,7/30/2002,211,,N,0.00, ,293, ,1.5, ,33.5, ,14.3, ,22.3, ,86, ,34, ,58, ,13.5, ,1.6, ,139.8, ,31.1,Y
155,Bryte (experimental),Sacramento Valley,7/31/2002,212,,N,0.00, ,311, ,1.4, ,33.7, ,14.2, ,22.4, ,86, ,17, ,53, ,12.4, ,1.8, ,159.3, ,31.2,Y
155,Bryte (experimental),Sacramento Valley,8/1/2002,213,,N,0.00, ,316, ,1.6, ,33.7, ,14.3, ,22.3, ,87, ,28, ,59, ,13.9, ,1.8, ,154.1, ,31.2,Y
155,Bryte (experimental),Sacramento Valley,8/2/2002,214,,N,0.00, ,321, ,1.6, ,30.8, ,14.1, ,21.2, ,90, ,35, ,63, ,14.0, ,2.1, ,183.2, ,30.8,Y
155,Bryte (experimental),Sacramento Valley,8/3/2002,215,,N,0.00, ,305, ,1.4, ,25.2, ,13.9, ,18.4, ,87, ,47, ,68, ,12.4, ,3.1, ,272.1, ,28.9,Y
155,Bryte (experimental),Sacramento Valley,8/4/2002,216,,N,0.00, ,303, ,1.4, ,27.4, ,12.3, ,19.2, ,85, ,37, ,63, ,11.9, ,1.6, ,140.1, ,28.2, 
155,Bryte (experimental),Sacramento Valley,8/5/2002,217,,N,0.00, ,309, ,1.3, ,30.2, ,14.1, ,21.4, ,85, ,24, ,49, ,10.3, ,1.4, ,117.0, ,29.5,Y
155,Bryte (experimental),Sacramento Valley,8/6/2002,218,,N,0.00, ,325, ,1.1, ,29.2, ,12.4, ,20.5, ,76, ,25, ,46, ,8.4, ,1.2, ,107.6, ,29.4,Y
155,Bryte (experimental),Sacramento Valley,8/7/2002,219,,N,0.00, ,319, ,1.2, ,33.0, ,12.9, ,22.9, ,88, ,18, ,42, ,9.4, ,1.0, ,83.9, ,29.9,Y
155,Bryte (experimental),Sacramento Valley,8/8/2002,220,,N,0.00, ,316, ,1.2, ,35.6, ,14.2, ,24.9, ,79, ,16, ,37, ,9.3, ,0.8, ,66.1, ,30.6,Y
155,Bryte (experimental),Sacramento Valley,8/9/2002,221,,N,0.00, ,301, ,1.2, ,38.5, ,16.6, ,27.1, ,70, ,16, ,34, ,9.9, ,0.7, ,62.0, ,31.5,Y
155,Bryte (experimental),Sacramento Valley,8/10/2002,222,,N,0.00, ,308, ,1.1,Y,38.8, ,19.1,Y,28.2, ,47, ,16, ,28,Y,7.8,Y,0.9, ,81.1, ,32.3,R
155,Bryte (experimental),Sacramento Valley,8/11/2002,223,,N,0.00, ,313, ,1.0,Y,37.7, ,18.2, ,26.9, ,44, ,14, ,29,Y,7.2,Y,1.2, ,103.3, ,32.3,R
155,Bryte (experimental),Sacramento Valley,8/12/2002,224,,N,0.00, ,312, ,1.2, ,38.0, ,15.2, ,26.4, ,69, ,16, ,36, ,10.1, ,1.2, ,101.3, ,32.3,R
155,Bryte (experimental),Sacramento Valley,8/13/2002,225,,N,0.00, ,302, ,1.4, ,37.4, ,16.0, ,25.0, ,73, ,22, ,45, ,12.1, ,1.5, ,129.8, ,32.1,R
155,Bryte (experimental),Sacramento Valley,8/14/2002,226,,N,0.00, ,302, ,1.5, ,36.3, ,14.7, ,23.5, ,82, ,27, ,52, ,13.0, ,1.5, ,129.7, ,31.4,Y
155,Bryte (experimental),Sacramento Valley,8/15/2002,227,,N,0.00, ,288, ,1.5, ,35.1, ,14.7, ,23.3, ,85, ,26, ,53, ,13.2, ,1.7, ,146.0, ,31.1,Y
155,Bryte (experimental),Sacramento Valley,8/16/2002,228,,N,0.00, ,277, ,1.5, ,33.5, ,14.5, ,22.4, ,83, ,31, ,57, ,13.4, ,1.7, ,150.9, ,30.5,Y
155,Bryte (experimental),Sacramento Valley,8/17/2002,229,,N,0.00, ,270, ,1.4, ,30.7, ,13.3, ,20.2, ,87, ,34, ,61, ,12.3, ,1.8, ,157.2, ,29.3,Y
155,Bryte (experimental),Sacramento Valley,8/18/2002,230,,N,0.00, ,287, ,1.4, ,33.1, ,11.9, ,20.8, ,90, ,30, ,57, ,12.0, ,1.6, ,136.5, ,29.2,Y
155,Bryte (experimental),Sacramento Valley,8/19/2002,231,,N,0.00, ,290, ,1.3, ,24.2,Y,12.8, ,17.1, ,85, ,45, ,67, ,10.9, ,2.7, ,232.3, ,27.4, 
155,Bryte (experimental),Sacramento Valley,8/20/2002,232,,N,0.00, ,283, ,1.2, ,30.8, ,11.9, ,20.4, ,89, ,23, ,52, ,10.2, ,1.4, ,120.2, ,27.5, 
155,Bryte (experimental),Sacramento Valley,8/21/2002,233,,N,0.00, ,283, ,1.3, ,31.4, ,12.3, ,21.2, ,88, ,26, ,51, ,10.6, ,1.4, ,124.2, ,28.5,H
155,Bryte (experimental),Sacramento Valley,8/22/2002,234,,N,0.00, ,288, ,1.3, ,27.0, ,12.5, ,17.9, ,86, ,35, ,62, ,10.5, ,2.4, ,207.2, ,27.2, 
155,Bryte (experimental),Sacramento Valley,8/23/2002,235,,N,0.00, ,287, ,1.3, ,27.2, ,11.2, ,17.9, ,91, ,32, ,62, ,10.5, ,1.8, ,152.7, ,26.6, 
155,Bryte (experimental),Sacramento Valley,8/24/2002,236,,N,0.00, ,283, ,1.3, ,31.0, ,11.5, ,19.6, ,90, ,26, ,57, ,10.9, ,1.5, ,127.7, ,27.1, 
155,Bryte (experimental),Sacramento Valley,8/25/2002,237,,N,0.00, ,286, ,1.3, ,31.9, ,12.3, ,21.3, ,88, ,24, ,51, ,10.9, ,1.2, ,100.0, ,27.8,H
155,Bryte (experimental),Sacramento Valley,8/26/2002,238,,N,0.00, ,281, ,1.2, ,35.0, ,13.7, ,24.4, ,86, ,13, ,41, ,10.1, ,1.2, ,104.4, ,28.7,H
155,Bryte (experimental),Sacramento Valley,8/27/2002,239,,N,0.00, ,275, ,1.2, ,35.8, ,16.2, ,26.1, ,67, ,17, ,35, ,9.5, ,1.4, ,120.9, ,29.3,Y
155,Bryte (experimental),Sacramento Valley,8/28/2002,240,,N,0.00, ,268, ,1.4, ,36.9, ,16.2, ,24.5, ,72, ,20, ,44, ,11.6, ,1.5, ,126.3, ,29.9,Y
155,Bryte (experimental),Sacramento Valley,8/29/2002,241,,N,0.00, ,268, ,1.4, ,30.6, ,14.7, ,20.9, ,81, ,30, ,57, ,12.1, ,2.1, ,181.8, ,28.6,H
155,Bryte (experimental),Sacramento Valley,8/30/2002,242,,N,0.00, ,269, ,1.4, ,32.5, ,13.1, ,21.9, ,88, ,24, ,53, ,11.9, ,1.4, ,124.0, ,28.3,H
155,Bryte (experimental),Sacramento Valley,8/31/2002,243,,N,0.00, ,270, ,1.4, ,35.0, ,14.3, ,24.8, ,81, ,21, ,44, ,11.6, ,0.8, ,72.7, ,29.1,Y
155,Bryte (experimental),Sacramento Valley,9/1/2002,244,,N,0.00, ,269, ,1.3, ,38.2, ,16.2, ,26.8, ,76, ,18, ,38, ,11.2, ,0.8, ,66.6, ,30.0,R
155,Bryte (experimental),Sacramento Valley,9/2/2002,245,,N,0.00, ,266, ,1.2, ,38.5, ,18.6,Y,28.1, ,60, ,14, ,30, ,9.1, ,1.3, ,109.0, ,30.8,R
155,Bryte (experimental),Sacramento Valley,9/3/2002,246,,N,0.00, ,265, ,1.0, ,34.1, ,18.4,Y,25.3, ,62, ,15, ,31, ,7.0, ,2.3, ,200.0, ,30.0,R
155,Bryte (experimental),Sacramento Valley,9/4/2002,247,,N,0.00, ,264, ,0.9, ,30.6, ,15.2, ,21.8, ,67, ,11, ,35, ,5.4, ,2.5, ,212.8, ,28.4,Y
155,Bryte (experimental),Sacramento Valley,9/5/2002,248,,N,0.00, ,265, ,0.9, ,28.0, ,13.5, ,19.4, ,68, ,18, ,41, ,5.9, ,1.9, ,161.8, ,27.3,Y
155,Bryte (experimental),Sacramento Valley,9/6/2002,249,,N,0.00, ,266, ,1.0, ,26.3, ,12.5, ,18.2, ,77, ,23, ,49, ,7.1, ,1.9, ,159.8, ,26.4,H
155,Bryte (experimental),Sacramento Valley,9/7/2002,250,,N,0.00, ,261, ,1.1, ,27.8, ,11.2, ,18.1, ,87, ,26, ,52, ,8.2, ,1.1, ,92.0, ,25.9,H
155,Bryte (experimental),Sacramento Valley,9/8/2002,251,,N,0.00, ,256, ,1.1, ,29.9, ,10.9, ,20.1, ,89, ,19, ,45, ,7.8, ,0.9, ,81.0, ,26.2,H
155,Bryte (experimental),Sacramento Valley,9/9/2002,252,,N,0.00, ,252, ,1.1, ,32.7, ,12.1, ,21.9, ,80, ,20, ,42, ,8.3, ,0.8, ,65.5, ,26.9,Y
155,Bryte (experimental),Sacramento Valley,9/10/2002,253,,N,0.00, ,248, ,1.0, ,34.3, ,13.9, ,23.9, ,66, ,17, ,35, ,7.4, ,0.8, ,66.2, ,27.7,Y
155,Bryte (experimental),Sacramento Valley,9/11/2002,254,,N,0.00, ,242, ,1.0, ,36.1, ,13.5, ,24.5, ,73, ,15, ,34, ,7.5, ,1.0, ,83.7, ,28.3,Y
155,Bryte (experimental),Sacramento Valley,9/12/2002,255,,N,0.00, ,241, ,1.1, ,33.9, ,14.8, ,22.8, ,66, ,19, ,41, ,8.8, ,1.4, ,120.5, ,28.2,Y
155,Bryte (experimental),Sacramento Valley,9/13/2002,256,,N,0.00, ,240, ,1.2, ,33.0, ,12.7, ,21.0, ,80, ,14, ,47, ,9.2, ,1.4, ,121.6, ,27.4,Y
155,Bryte (experimental),Sacramento Valley,9/14/2002,257,,N,0.00, ,233, ,1.2, ,33.1, ,13.1, ,22.0, ,81, ,19, ,45, ,9.3, ,1.2, ,104.2, ,27.4,Y
155,Bryte (experimental),Sacramento Valley,9/15/2002,258,,N,0.00, ,199, ,1.3, ,27.7, ,14.6, ,19.6, ,80, ,37, ,59, ,11.3, ,2.3, ,201.3, ,26.6,Y
155,Bryte (experimental),Sacramento Valley,9/16/2002,259,,N,0.00, ,232, ,1.4, ,27.4, ,11.9, ,19.6, ,89, ,37, ,61, ,11.9, ,1.2, ,107.4, ,26.0,H
155,Bryte (experimental),Sacramento Valley,9/17/2002,260,,N,0.00, ,227, ,1.4, ,29.9, ,15.1, ,21.7, ,83, ,32, ,56, ,12.5, ,1.1, ,93.7, ,27.1,Y
155,Bryte (experimental),Sacramento Valley,9/18/2002,261,,N,0.00, ,228, ,1.1, ,33.3, ,16.4, ,24.5, ,79, ,18, ,36, ,8.6, ,2.4, ,203.3, ,27.0,Y
155,Bryte (experimental),Sacramento Valley,9/19/2002,262,,N,0.00, ,229, ,1.1, ,34.5, ,14.9, ,24.0, ,60, ,23, ,37, ,8.4, ,0.7, ,63.3, ,27.5,Y
155,Bryte (experimental),Sacramento Valley,9/20/2002,263,,N,0.00, ,232, ,1.2, ,35.1, ,15.4, ,24.5, ,76, ,19, ,38, ,9.3, ,0.7, ,61.9, ,27.8,Y
155,Bryte (experimental),Sacramento Valley,9/21/2002,264,,N,0.00, ,236, ,1.2, ,34.5, ,12.9, ,24.1, ,72, ,21, ,39, ,9.3, ,0.7, ,62.6, ,27.7,Y
155,Bryte (experimental),Sacramento Valley,9/22/2002,265,,N,0.00, ,233, ,1.3, ,35.3, ,14.3, ,24.4, ,81, ,22, ,43, ,11.1, ,0.7, ,56.5, ,27.9,Y
155,Bryte (experimental),Sacramento Valley,9/23/2002,266,,N,0.00, ,231, ,1.2, ,35.9, ,14.5, ,24.8, ,82, ,17, ,39, ,10.0, ,0.7, ,57.9, ,28.1,Y
155,Bryte (experimental),Sacramento Valley,9/24/2002,267,,N,0.00, ,230, ,1.1, ,34.3, ,13.5, ,24.1, ,71, ,20, ,35, ,7.9, ,0.8, ,67.0, ,27.7,Y
155,Bryte (experimental),Sacramento Valley,9/25/2002,268,,N,0.00, ,227, ,1.1, ,35.4, ,12.9, ,23.7, ,72, ,17, ,38, ,8.7, ,0.9, ,81.6, ,27.4,Y
155,Bryte (experimental),Sacramento Valley,9/26/2002,269,,N,0.00, ,228, ,1.2, ,30.2, ,13.1, ,19.3, ,79, ,26, ,55, ,10.0, ,2.0, ,172.7, ,26.2,H
155,Bryte (experimental),Sacramento Valley,9/27/2002,270,,N,0.00, ,176, ,1.3, ,21.9,Y,13.6, ,17.1, ,79, ,50, ,66, ,10.7, ,2.2, ,192.4, ,23.8, 
155,Bryte (experimental),Sacramento Valley,9/28/2002,271,,N,0.00, ,165, ,1.3, ,22.9, ,11.6, ,17.2, ,88, ,48, ,65, ,10.6, ,1.2, ,101.2, ,22.8, 
155,Bryte (experimental),Sacramento Valley,9/29/2002,272,,N,0.00, ,209, ,1.2, ,24.7, ,12.3, ,17.6, ,81, ,38, ,61, ,10.1, ,1.9, ,165.5, ,23.3, 
155,Bryte (experimental),Sacramento Valley,9/30/2002,273,,N,0.00, ,206, ,1.2, ,24.0, ,10.3, ,16.7, ,88, ,38, ,64, ,9.9, ,1.2, ,102.3, ,23.0, 
155,Bryte (experimental),Sacramento Valley,10/1/2002,274,,N,0.00, ,213, ,0.6, ,23.1, ,11.1, ,17.4, ,64, ,17, ,30, ,-0.2, ,3.3, ,282.9, ,21.7, 
155,Bryte (experimental),Sacramento Valley,10/2/2002,275,,N,0.00, ,222, ,0.5,Y,23.9, ,11.4, ,17.2, ,50, ,15, ,26,Y,-2.3,Y,2.4, ,208.6, ,21.2, 
155,Bryte (experimental),Sacramento Valley,10/3/2002,276,,N,0.00, ,210, ,0.6, ,26.4, ,7.7, ,17.9, ,66, ,16, ,31, ,0.5, ,1.0, ,83.3, ,21.7,H
155,Bryte (experimental),Sacramento Valley,10/4/2002,277,,N,0.00, ,205, ,0.9, ,29.0, ,10.5, ,19.8, ,67, ,24, ,41, ,6.0, ,1.1, ,96.3, ,23.2,Y
155,Bryte (experimental),Sacramento Valley,10/5/2002,278,,N,0.00, ,204, ,1.1, ,30.0, ,11.0, ,20.5, ,81, ,25, ,46, ,8.6, ,0.8, ,69.6, ,23.7,Y
155,Bryte (experimental),Sacramento Valley,10/6/2002,279,,N,0.00, ,202, ,1.2, ,31.9, ,12.3, ,21.8, ,79, ,22, ,46, ,9.7, ,0.7, ,63.1, ,24.3,Y
155,Bryte (experimental),Sacramento Valley,10/7/2002,280,,N,0.00, ,201, ,1.2, ,32.3, ,12.9, ,22.5, ,76, ,22, ,43, ,9.2, ,0.8, ,69.6, ,24.7,Y
155,Bryte (experimental),Sacramento Valley,10/8/2002,281,,N,0.00, ,201, ,1.2, ,32.2, ,12.3, ,22.1, ,77, ,22, ,44, ,9.4, ,0.7, ,64.3, ,24.6,Y
155,Bryte (experimental),Sacramento Valley,10/9/2002,282,,N,0.00, ,193, ,1.1, ,31.8, ,13.9, ,21.1, ,70, ,19, ,44, ,8.3, ,1.3, ,110.0, ,24.4,Y
155,Bryte (experimental),Sacramento Valley,10/10/2002,283,,N,0.00, ,123, ,1.3, ,21.6, ,11.3, ,16.0, ,83, ,54, ,71, ,10.8, ,2.5, ,215.8, ,21.7, 
155,Bryte (experimental),Sacramento Valley,10/11/2002,284,,N,0.00, ,187, ,1.0, ,25.3, ,7.0, ,15.6, ,95, ,24, ,59, ,7.6, ,1.0, ,89.8, ,20.2, 
155,Bryte (experimental),Sacramento Valley,10/12/2002,285,,N,0.00, ,188, ,1.0, ,27.0, ,7.0, ,16.5, ,91, ,21, ,53, ,6.9, ,0.7, ,62.0, ,20.4, 
155,Bryte (experimental),Sacramento Valley,10/13/2002,286,,N,0.00, ,185, ,0.9, ,28.8, ,8.5, ,18.1, ,84, ,18, ,44, ,5.7, ,0.7, ,62.0, ,20.9, 
155,Bryte (experimental),Sacramento Valley,10/14/2002,287,,N,0.00, ,182, ,0.9, ,29.1, ,10.4, ,18.6, ,77, ,17, ,43, ,5.9, ,0.8, ,65.6, ,21.5,H
155,Bryte (experimental),Sacramento Valley,10/15/2002,288,,N,0.00, ,183, ,1.1, ,25.7, ,9.8, ,15.9, ,85, ,30, ,60, ,8.0, ,1.6, ,139.3, ,20.9, 
155,Bryte (experimental),Sacramento Valley,10/16/2002,289,,N,0.00, ,179, ,1.1, ,22.8, ,8.5, ,14.4, ,87, ,43, ,67, ,8.2, ,1.5, ,130.2, ,20.1, 
155,Bryte (experimental),Sacramento Valley,10/17/2002,290,,N,0.00, ,178, ,1.1, ,22.5, ,7.4, ,13.6, ,91, ,44, ,72, ,8.6, ,1.6, ,138.0, ,19.3, 
155,Bryte (experimental),Sacramento Valley,10/18/2002,291,,N,0.00, ,145, ,1.2, ,20.4, ,8.5, ,13.6, ,91, ,54, ,75, ,9.4, ,1.0, ,86.9, ,18.8, 
155,Bryte (experimental),Sacramento Valley,10/19/2002,292,,N,0.00, ,163, ,1.3, ,23.4, ,7.5, ,14.9, ,96, ,46, ,74, ,10.3, ,0.9, ,73.5, ,19.1, 
155,Bryte (experimental),Sacramento Valley,10/20/2002,293,,N,0.00, ,160, ,1.3, ,24.9, ,8.5, ,16.4, ,96, ,40, ,70, ,10.9, ,0.7, ,64.0, ,19.6, 
155,Bryte (experimental),Sacramento Valley,10/21/2002,294,,N,0.00, ,164, ,1.1, ,24.7, ,9.6, ,16.6, ,89, ,30, ,58, ,8.4, ,1.0, ,87.6, ,19.6, 
155,Bryte (experimental),Sacramento Valley,10/22/2002,295,,N,0.00, ,163, ,1.1, ,22.9, ,9.3, ,14.1, ,90, ,43, ,71, ,8.9, ,1.7, ,147.4, ,18.9, 
155,Bryte (experimental),Sacramento Valley,10/23/2002,296,,N,0.00, ,78, ,1.1, ,16.5,Y,8.1, ,11.7, ,95, ,61, ,80, ,8.5, ,1.4, ,123.1, ,16.9, 
155,Bryte (experimental),Sacramento Valley,10/24/2002,297,,N,0.00, ,87, ,1.1, ,15.2,Y,7.8, ,11.6, ,92, ,60, ,77, ,7.7, ,0.8, ,67.8, ,16.0, 
155,Bryte (experimental),Sacramento Valley,10/25/2002,298,,N,0.00, ,140, ,1.1, ,19.6, ,9.1, ,13.5, ,87, ,49, ,70, ,8.1, ,0.8, ,72.8, ,17.6, 
155,Bryte (experimental),Sacramento Valley,10/26/2002,299,,N,0.00, ,151, ,1.1, ,21.7, ,8.3, ,14.0, ,92, ,37, ,68, ,8.2, ,1.1, ,98.5, ,17.3, 
155,Bryte (experimental),Sacramento Valley,10/27/2002,300,,N,0.00, ,157, ,1.0, ,23.1, ,6.7, ,14.7, ,94, ,30, ,59, ,6.9, ,0.7, ,61.7, ,17.5, 
155,Bryte (experimental),Sacramento Valley,10/28/2002,301,,N,0.00, ,155, ,1.0, ,24.5, ,8.1, ,15.3, ,81, ,32, ,56, ,6.6, ,0.7, ,58.8, ,17.6, 
155,Bryte (experimental),Sacramento Valley,10/29/2002,302,,N,0.00, ,155, ,0.9, ,24.1, ,6.5, ,14.2, ,93, ,19, ,52, ,4.6, ,0.6, ,51.2, ,17.0, 
155,Bryte (experimental),Sacramento Valley,10/30/2002,303,,N,0.00, ,155, ,0.7, ,19.5, ,6.3, ,12.1, ,78, ,21, ,47, ,1.2, ,1.0, ,85.8, ,16.0, 
155,Bryte (experimental),Sacramento Valley,10/31/2002,304,,N,0.00, ,157, ,0.5,Y,19.8, ,3.4, ,11.3, ,67, ,23, ,39,Y,-2.2,Y,1.2, ,100.1, ,14.3, 
155,Bryte (experimental),Sacramento Valley,11/1/2002,305,,N,0.00, ,154, ,0.4, ,18.6, ,3.8, ,10.5, ,59, ,14, ,31, ,-5.8, ,1.1, ,94.7, ,13.6, 
155,Bryte (experimental),Sacramento Valley,11/2/2002,306,,N,0.00, ,153, ,0.5, ,19.7, ,1.2, ,10.2, ,77, ,17, ,42, ,-2.1, ,0.7, ,61.7, ,13.3, 
155,Bryte (experimental),Sacramento Valley,11/3/2002,307,,N,0.00, ,138, ,0.6, ,21.3, ,4.1, ,11.4, ,81, ,19, ,47, ,0.4, ,0.7, ,59.4, ,13.8, 
155,Bryte (experimental),Sacramento Valley,11/4/2002,308,,N,0.00, ,147, ,0.7, ,21.7, ,3.1, ,11.6, ,79, ,27, ,53, ,2.4, ,0.7, ,63.4, ,14.0, 
