source,station,latitude,longitude,date,datetime,chlorophyll,diss_ammonia,diss_nitrate_nitrite,diss_orthophos
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-09-04,2018-09-04 07:30:00,2.1,0.04,0.224,0.07
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2019-04-10,2019-04-10 09:15:00,2.5,0.05,0.162,0.045
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2019-08-13,2019-08-13 08:30:00,2.3,0.04,0.194,0.06
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2018-05-17,2018-05-17 15:53:00,NA,NA,NA,0.149
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-24 15:30:00,2.6,NA,NA,NA
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-24 15:31:00,2.5,NA,NA,NA
USGS CAWSC,USGS-11455276,38.3078583,-121.6924278,2018-10-17,2018-10-17 15:44:00,1.5,0.04,0.199,0.09
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2019-10-11,2019-10-11 13:30:00,1.7,NA,0.068,0.02
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2019-06-13,2019-06-13 09:30:00,1.1,0.05,0.072,0.037
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-05-17,2018-05-17 07:56:00,NA,NA,NA,0.068
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2018-02-06,2018-02-06 10:00:00,3.7,0.01,0.09,0.12
USGS CAWSC,USGS-381424121405601,38.23989167,-121.6821556,2018-10-17,2018-10-17 17:10:00,NA,NA,NA,0.085
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-04-26,2018-04-26 10:15:00,2.8,0.07,0.271,0.06
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2019-10-11,2019-10-11 10:10:00,1.7,0.04,0.121,0.063
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2021-09-23,2021-09-23 10:00:00,1.4,NA,0.05,0.063
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2019-10-01,2019-10-01 08:45:00,1.8,0.05,0.225,0.071
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2018-12-18,2018-12-18 09:00:00,NA,NA,0.22,0.063
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-04-18,2018-04-18 12:00:00,1.3,0.05,0.161,0.098
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2018-05-15,2018-05-15 11:00:00,1.5,0.2,0.174,0.094
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-11-28,2018-11-28 08:45:00,1,0.26,0.36,0.08
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2020-08-17,2020-08-17 08:45:00,0.9,0.02,NA,0.038
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-18,2018-04-18 12:03:00,3.2,NA,NA,NA
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-24 14:31:00,2.4,NA,NA,NA
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2021-08-31,2021-08-31 13:30:00,2.7,NA,NA,0.112
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-07-26,2018-07-26 08:00:00,2,0.1,0.146,0.077
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2020-02-27,2020-02-27 10:15:00,7.8,0.09,0.5,0.06
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2020-08-17,2020-08-17 15:18:00,0.5,0.13,0.181,0.075
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-24 13:31:00,1.9,NA,NA,NA
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2018-06-21,2018-06-21 11:45:00,2.4,0.01,NA,0.028
USGS CAWSC,USGS-381424121405601,38.23989167,-121.6821556,2018-08-23,2018-08-23 13:35:00,2.1,0.05,0.117,0.072
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2017-08-08,2017-08-08 11:42:00,NA,NA,NA,0.159
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2021-12-16,2021-12-16 10:30:00,NA,NA,0.63,NA
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-09-24,2018-09-24 14:03:00,NA,NA,NA,0.193
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2017-07-31,2017-07-31 23:59:00,NA,NA,NA,0.159
USGS CAWSC,USGS-382010121402301,38.33616667,-121.672925,2018-07-26,2018-07-26 08:40:00,1.7,0.01,NA,0.195
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-18,2018-04-18 08:03:00,4.3,NA,NA,NA
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2018-03-06,2018-03-06 11:15:00,11.2,NA,0.05,0.13
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-18,2018-04-18 12:01:00,3,NA,NA,NA
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2020-02-18,2020-02-18 11:45:00,2.8,0.01,0.3,0.14
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2021-11-02,2021-11-02 09:45:00,NA,0.06,0.38,0.381
USGS CAWSC,USGS-11455276,38.3078583,-121.6924278,2018-09-13,2018-09-13 15:25:00,1.9,NA,NA,0.194
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2018-04-18,2018-04-18 11:00:00,15,0.02,0.315,0.182
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2021-11-02,2021-11-02 11:00:00,NA,0.11,0.55,0.155
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2020-11-05,2020-11-05 05:40:00,0.8,NA,NA,NA
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2020-11-10,2020-11-10 02:30:00,0.2,NA,NA,NA
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2021-10-07,2021-10-07 14:38:00,0.8,NA,0.05,0.031
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2020-01-29,2020-01-29 23:00:00,1.4,NA,NA,NA
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2020-11-03,2020-11-03 14:00:00,3.3,0.22,0.28,0.08
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2020-03-10,2020-03-10 13:30:00,3.4,NA,NA,NA
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2018-09-13,2018-09-13 15:00:00,4,NA,NA,0.158
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2018-07-26,2018-07-26 09:33:00,NA,NA,NA,0.065
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-07-12,2018-07-12 15:24:00,NA,0.04,0.119,0.069
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-18,2018-04-18 12:01:00,5,NA,NA,NA
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2020-06-16,2020-06-16 11:45:00,1.2,NA,NA,NA
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2020-01-29,2020-01-29 02:55:00,4.4,NA,NA,NA
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2020-10-20,2020-10-20 13:30:00,1.4,0.04,0.23,0.084
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2018-05-30,2018-05-30 11:45:00,1.1,0.03,0.074,0.132
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2020-06-09,2020-06-09 13:35:00,0.7,0.1,0.224,0.096
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2020-09-23,2020-09-23 10:30:00,3.8,0.04,0.254,0.084
USGS CAWSC,USGS-382010121402301,38.33616667,-121.672925,2018-05-17,2018-05-17 15:40:00,1.1,0.02,NA,0.182
USGS CAWSC,USGS-11455167,38.2903861,-121.662225,2018-04-24,2018-04-24 18:15:00,1.7,NA,NA,NA
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2020-02-11,2020-02-11 08:30:00,NA,NA,0.201,0.03
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2017-11-21,2017-11-21 10:15:00,0.9,0.2,0.34,0.07
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2018-02-13,2018-02-13 09:45:00,1.8,0.21,0.28,0.07
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2020-06-29,2020-06-29 11:45:00,1.9,NA,NA,0.027
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2018-04-24,2018-04-24 13:45:00,2.7,0.04,0.061,0.155
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2020-01-22,2020-01-22 10:45:00,1.4,0.12,0.5,0.08
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2018-07-26,2018-07-26 09:58:00,NA,NA,NA,0.055
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-18,2018-04-18 10:03:00,4.6,NA,NA,NA
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-08-23,2018-08-23 13:50:00,2.7,0.05,0.116,0.074
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-24 15:32:00,2.7,NA,NA,NA
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2020-06-16,2020-06-16 14:00:00,1.2,0.14,0.223,0.084
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-24 12:33:00,1.6,NA,NA,NA
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2018-09-05,2018-09-05 13:10:00,2.5,0.08,0.204,0.069
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-09-13,2018-09-13 13:25:00,1.8,NA,NA,0.104
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2020-06-09,2020-06-09 14:02:00,1.2,0.06,0.164,0.102
USGS CAWSC,USGS-11455420,38.14904444,-121.6889444,2018-10-16,2018-10-16 16:00:00,1,0.19,0.313,0.084
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2020-01-29,2020-01-29 01:05:00,4.2,NA,NA,NA
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2021-07-29,2021-07-29 10:25:00,1.3,NA,0.06,0.026
USGS CAWSC,USGS-11455276,38.3078583,-121.6924278,2021-09-28,2021-09-28 15:00:00,3.6,0.03,0.03,0.182
USGS CAWSC,USGS-11455420,38.14904444,-121.6889444,2018-05-30,2018-05-30 16:50:00,NA,0.25,0.267,0.069
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2020-11-05,2020-11-05 01:30:00,1.1,NA,NA,NA
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-24 17:31:00,2.8,NA,NA,NA
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2018-04-10,2018-04-10 09:45:00,1.7,0.05,0.136,0.04
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2017-08-01,2017-08-01 01:40:00,NA,0.01,NA,0.155
USGS CAWSC,USGS-11455167,38.2903861,-121.662225,2018-07-26,2018-07-26 08:53:00,NA,NA,NA,0.163
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2020-07-27,2020-07-27 08:25:00,NA,0.01,NA,0.031
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-24 14:31:00,2.5,NA,NA,NA
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-24 14:33:00,2.4,NA,NA,NA
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2020-08-18,2020-08-18 17:00:00,1,0.04,0.183,0.074
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-18,2018-04-18 12:02:00,3.1,NA,NA,NA
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2020-12-29,2020-12-29 15:00:00,1.5,0.16,0.38,0.07
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2018-06-14,2018-06-14 08:15:00,4.1,0.13,0.305,0.068
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-24 16:31:00,2.8,NA,NA,NA
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2020-11-10,2020-11-10 00:30:00,0.2,NA,NA,NA
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2021-07-27,2021-07-27 08:54:00,NA,NA,0.14,0.084
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2017-07-31,2017-07-31 23:05:00,NA,0.01,NA,0.156
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-08-07,2018-08-07 04:15:00,NA,NA,NA,0.166
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-08-14,2018-08-14 10:00:00,2,NA,NA,0.191
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-24 15:31:00,2.8,NA,NA,NA
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2018-05-17,2018-05-17 14:23:00,NA,NA,NA,0.092
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2018-09-05,2018-09-05 08:45:00,9.1,NA,NA,0.121
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-06-05,2018-06-05 08:00:00,1.6,0.07,0.387,0.078
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-18,2018-04-18 11:03:00,4.4,NA,NA,NA
USGS CAWSC,USGS-11455167,38.2903861,-121.662225,2018-10-16,2018-10-16 13:15:00,NA,0.08,0.222,0.088
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-07-26,2018-07-26 10:54:00,NA,NA,NA,0.074
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2020-10-15,2020-10-15 13:15:00,1.3,0.02,NA,0.025
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2020-07-23,2020-07-23 11:30:00,0.5,NA,NA,NA
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2018-08-23,2018-08-23 10:47:00,3.2,NA,NA,0.138
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2020-08-18,2020-08-18 13:55:00,2.2,0.03,0.153,0.075
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2018-08-23,2018-08-23 09:05:00,1.5,0.07,0.124,0.07
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2020-07-15,2020-07-15 11:45:00,5.3,0.03,0.243,0.087
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2020-10-20,2020-10-20 12:32:00,2.2,0.07,0.172,0.091
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2018-09-13,2018-09-13 12:30:00,1.8,0.14,0.183,0.076
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-08-07,2018-08-07 05:20:00,NA,NA,0.053,0.167
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-24 14:30:00,2.7,NA,NA,NA
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-24,2018-04-24 13:32:00,1.8,NA,NA,NA
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-18,2018-04-18 08:02:00,3.7,NA,NA,NA
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2018-04-24,2018-04-24 14:30:00,4.5,0.04,0.115,0.173
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2018-05-30,2018-05-30 08:25:00,1,0.23,0.242,0.072
USGS CAWSC,USGS-11455276,38.3078583,-121.6924278,2020-08-17,2020-08-17 16:48:00,1.2,NA,NA,0.188
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2020-12-15,2020-12-15 13:30:00,1.2,NA,NA,0.04
USGS CAWSC,USGS-11455420,38.14904444,-121.6889444,2018-07-26,2018-07-26 09:30:00,NA,NA,NA,0.067
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2018-07-17,2018-07-17 12:00:00,1.4,0.19,0.145,0.076
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2020-06-08,2020-06-08 09:53:00,1.2,0.02,0.051,0.039
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2020-10-15,2020-10-15 14:00:00,0.5,NA,NA,NA
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2017-02-24,2017-02-24 11:30:00,NA,NA,0.084,0.011
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2021-06-15,2021-06-15 16:30:00,1.7,0.03,0.11,0.07
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2017-06-01,2017-06-01 08:00:00,2,0.1,0.134,0.035
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-08-14,2018-08-14 12:00:00,1.8,NA,NA,0.183
USGS CAWSC,USGS-11455167,38.2903861,-121.662225,2018-07-26,2018-07-26 08:57:00,NA,NA,NA,0.103
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2020-06-24,2020-06-24 14:15:00,2,0.01,0.146,0.084
USGS CAWSC,USGS-382010121402301,38.33616667,-121.672925,2020-08-17,2020-08-17 17:15:00,1,0.02,NA,0.237
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2020-11-12,2020-11-12 13:15:00,1.3,NA,NA,0.07
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2020-10-20,2020-10-20 10:42:00,1.8,0.06,0.157,0.089
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2018-10-17,2018-10-17 15:00:00,NA,NA,NA,0.086
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-10-10,2018-10-10 10:00:00,0.7,NA,NA,NA
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-18,2018-04-18 09:01:00,4.2,NA,NA,NA
USGS CAWSC,USGS-11455167,38.2903861,-121.662225,2018-05-30,2018-05-30 11:20:00,NA,0.02,0.077,0.122
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2018-01-17,2018-01-17 11:30:00,NA,0.02,0.226,0.047
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-10-17,2018-10-17 09:45:00,1.6,0.16,0.311,0.083
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2019-10-11,2019-10-11 10:25:00,1.49,0.04,0.122,0.055
USGS CAWSC,USGS-11455276,38.3078583,-121.6924278,2018-04-24,2018-04-24 13:15:00,4.4,0.01,0.116,0.13
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2017-09-14,2017-09-14 09:30:00,2.6,0.13,0.122,0.067
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2018-12-04,2018-12-04 10:00:00,NA,0.03,0.491,0.054
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-18,2018-04-18 09:02:00,4.6,NA,NA,NA
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2020-10-22,2020-10-22 11:45:00,2.5,0.08,0.2,0.095
USGS CAWSC,USGS-11455420,38.14904444,-121.6889444,2018-10-17,2018-10-17 14:16:00,NA,NA,NA,0.081
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2020-08-31,2020-08-31 11:00:00,1.6,0.01,NA,0.149
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2020-12-03,2020-12-03 09:00:00,NA,NA,0.052,0.024
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-10-04,2018-10-04 09:30:00,NA,0.07,0.266,0.076
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2020-01-22,2020-01-22 11:30:00,1.3,0.2,0.36,0.07
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-24 16:32:00,3.1,NA,NA,NA
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-04-03,2018-04-03 10:15:00,1.6,0.1,0.218,0.068
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-24 13:32:00,2.2,NA,NA,NA
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2018-04-10,2018-04-10 07:45:00,2.2,0.06,0.145,0.025
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-02-08,2018-02-08 10:30:00,1.6,0.25,0.26,0.06
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2021-08-18,2021-08-18 08:00:00,1.7,NA,NA,0.069
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-08-01,2017-08-01 05:33:00,NA,0.01,NA,0.152
USGS CAWSC,USGS-11455276,38.3078583,-121.6924278,2018-05-30,2018-05-30 10:30:00,2.5,NA,NA,0.204
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2019-01-29,2019-01-29 09:30:00,0.9,0.08,0.5,0.06
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2017-03-14,2017-03-14 08:45:00,5.2,0.04,0.261,0.044
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2018-05-10,2018-05-10 10:15:00,1.3,0.03,NA,0.185
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-08-15,2018-08-15 09:00:00,1.7,NA,NA,0.182
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2017-05-25,2017-05-25 12:00:00,2.4,NA,0.054,0.015
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-08-07,2018-08-07 04:36:00,NA,NA,NA,0.182
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2018-04-05,2018-04-05 08:15:00,1.8,0.04,0.072,0.138
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2018-10-16,2018-10-16 12:10:00,2,0.02,0.072,0.093
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2021-03-10,2021-03-10 11:00:00,1.4,NA,NA,NA
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2019-03-19,2019-03-19 11:10:00,12.9,NA,0.146,0.065
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-12,2018-04-12 13:14:00,2.7,NA,NA,NA
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2021-06-08,2021-06-08 12:09:00,3,NA,NA,NA
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2021-04-13,2021-04-13 13:15:00,7,0.08,0.23,0.069
USGS CAWSC,USGS-381424121405601,38.23989167,-121.6821556,2018-05-30,2018-05-30 12:15:00,NA,0.04,0.073,0.169
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2017-10-31,2017-10-31 10:15:00,1.6,0.1,0.295,0.062
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2018-09-05,2018-09-05 09:15:00,2.3,NA,NA,0.156
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-01-25,2018-01-25 09:15:00,1.4,0.17,0.54,0.07
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-03-06,2018-03-06 09:15:00,2.1,0.2,0.31,0.06
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2021-04-01,2021-04-01 13:15:00,NA,0.07,0.32,0.069
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2021-04-01,2021-04-01 10:15:00,8.5,0.07,0.48,0.07
USGS CAWSC,USGS-11455276,38.3078583,-121.6924278,2019-03-19,2019-03-19 10:35:00,17.9,NA,NA,0.055
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2021-04-20,2021-04-20 09:15:00,1,0.05,0.03,0.032
USGS CAWSC,USGS-11455276,38.3078583,-121.6924278,2021-05-11,2021-05-11 16:00:00,5.6,NA,0.06,0.114
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2019-12-11,2019-12-11 12:45:00,1.2,0.16,0.45,0.08
USGS CAWSC,USGS-11455485,38.0778083,-121.767286,2021-05-20,2021-05-20 11:15:00,1.4,0.04,0.31,0.084
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2019-01-31,2019-01-31 09:00:00,2.6,0.02,0.302,0.056
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2019-03-19,2019-03-19 12:15:00,5.9,0.04,0.211,0.053
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2019-09-17,2019-09-17 12:15:00,1.4,0.12,0.102,0.084
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2021-06-09,2021-06-09 13:50:00,NA,0.08,0.32,0.086
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2019-06-11,2019-06-11 08:15:00,2.3,NA,NA,0.029
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-08-08,2017-08-08 12:04:00,NA,NA,NA,0.141
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2019-08-20,2019-08-20 08:15:00,2.7,NA,0.05,0.031
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2019-07-30,2019-07-30 10:45:00,3,NA,0.065,0.095
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2019-12-18,2019-12-18 08:15:00,0.9,0.21,0.6,0.07
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2019-04-10,2019-04-10 08:45:00,3,0.04,0.131,0.049
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2019-04-23,2019-04-23 08:00:00,2.1,0.04,0.15,0.043
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2019-03-19,2019-03-19 10:15:00,38.8,0.01,0.117,0.062
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2018-09-13,2018-09-13 14:35:00,5.7,0.01,0.079,0.15
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2019-04-03,2019-04-03 09:15:00,3.3,NA,0.179,0.032
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2018-10-17,2018-10-17 16:59:00,NA,NA,NA,0.111
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2021-06-17,2021-06-17 10:00:00,4.4,NA,NA,NA
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2021-10-04,2021-10-04 12:28:00,1.3,0.03,0.08,0.059
USGS CAWSC,USGS-11455485,38.0778083,-121.767286,2021-11-16,2021-11-16 13:15:00,1.1,0.12,0.55,0.084
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2021-12-02,2021-12-02 10:45:00,0.7,0.04,0.19,0.044
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2021-06-08,2021-06-08 13:36:00,4,NA,0.01,0.153
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2021-04-29,2021-04-29 12:45:00,NA,NA,0.23,NA
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2019-02-14,2019-02-14 09:30:00,NA,0.01,0.277,0.042
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2021-10-04,2021-10-04 10:36:00,1.5,NA,0.04,0.065
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2020-01-07,2020-01-07 09:30:00,1.5,NA,NA,NA
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2019-03-19,2019-03-19 13:30:00,4.2,0.03,0.256,0.055
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2021-05-20,2021-05-20 09:15:00,2.6,NA,0.4,0.091
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2020-08-17,2020-08-17 14:30:00,1.9,NA,NA,NA
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2020-07-23,2020-07-23 13:40:00,1.2,NA,NA,NA
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-24 17:30:00,2.4,NA,NA,NA
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2021-04-22,2021-04-22 11:00:00,1.6,0.08,0.17,0.078
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-24 12:32:00,5.1,NA,NA,NA
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2021-06-30,2021-06-30 09:30:00,1.7,NA,0.02,0.115
