organization_identifier,organization_formal_name,activity_identifier,activity_type_code,activity_media_name,activity_media_subdivision_name,activity_start_date,activity_start_time_time,activity_start_time_time_zone_code,activity_end_date,activity_end_time_time,activity_end_time_time_zone_code,activity_depth_height_measure_measure_value,activity_depth_height_measure_measure_unit_code,activity_depth_altitude_reference_point_text,activity_top_depth_height_measure_measure_value,activity_top_depth_height_measure_measure_unit_code,activity_bottom_depth_height_measure_measure_value,activity_bottom_depth_height_measure_measure_unit_code,project_identifier,activity_conducting_organization_text,monitoring_location_identifier,activity_comment_text,sample_aquifer,hydrologic_condition,hydrologic_event,sample_collection_method_method_identifier,sample_collection_method_method_identifier_context,sample_collection_method_method_name,sample_collection_equipment_name,result_detection_condition_text,characteristic_name,result_sample_fraction_text,result_measure_value,result_measure_measure_unit_code,measure_qualifier_code,result_status_identifier,statistical_base_code,result_value_type_name,result_weight_basis_text,result_time_basis_text,result_temperature_basis_text,result_particle_size_basis_text,precision_value,result_comment_text,usgsp_code,result_depth_height_measure_measure_value,result_depth_height_measure_measure_unit_code,result_depth_altitude_reference_point_text,subject_taxonomic_name,sample_tissue_anatomy_name,result_analytical_method_method_identifier,result_analytical_method_method_identifier_context,result_analytical_method_method_name,method_description_text,laboratory_name,analysis_start_date,result_laboratory_comment_text,detection_quantitation_limit_type_name,detection_quantitation_limit_measure_measure_value,detection_quantitation_limit_measure_measure_unit_code,preparation_start_date,provider_name,activity_start_date_time,activity_end_date_time
USGS-CA,USGS California Water Science Center,nwisca.01.01305104,Sample-Routine,Water,Surface Water,2013-06-06,10:45:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455478,NA,NA,Not determined,Routine sample,50.00,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Ammonia and ammonium,Dissolved,0.13,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2013-06-12,NA,Long Term Method Detection Level,0.01,mg/l as N,NA,NWIS,2013-06-06T17:45:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01305104,Sample-Routine,Water,Surface Water,2013-06-06,10:45:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455478,NA,NA,Not determined,Routine sample,50.00,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.37,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,RED01,USGS,"NO3+NO2, wf, FCC,NaR, DA",USGS TMR 5-B8,"USGS-National Water Quality Lab, Denver, CO",2013-06-13,NA,Long Term Method Detection Level,0.04,mg/l as N,NA,NWIS,2013-06-06T17:45:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01305104,Sample-Routine,Water,Surface Water,2013-06-06,10:45:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455478,NA,NA,Not determined,Routine sample,50.00,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Orthophosphate,Dissolved,0.07,mg/l as P,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2013-06-12,NA,Long Term Method Detection Level,0.004,mg/l as P,NA,NWIS,2013-06-06T17:45:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01305104,Sample-Routine,Water,Surface Water,2013-06-06,10:45:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455478,NA,NA,Not determined,Routine sample,50.00,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.64,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,62854,NA,NA,NA,NA,NA,CL062,USGS,"Nutrients, wf, FCA,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2013-06-25,NA,Long Term Method Detection Level,0.05,mg/l,NA,NWIS,2013-06-06T17:45:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01705650,Sample-Routine,Water,Surface Water,2017-06-07,11:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,MM-51952A,NA,"Stable, normal stage",Routine sample,15,USGS parameter code 82398,"10 or more equal width verticals, equal non-iso transit rate limited by velocity",US D-96 bag sampler,NA,Orthophosphate,Dissolved,0.013,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-06-16,NA,NA,NA,NA,NA,NWIS,2017-06-07T18:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01705650,Sample-Routine,Water,Surface Water,2017-06-07,11:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,MM-51952A,NA,"Stable, normal stage",Routine sample,15,USGS parameter code 82398,"10 or more equal width verticals, equal non-iso transit rate limited by velocity",US D-96 bag sampler,NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.06,mg/l,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,62854,NA,NA,NA,NA,NA,CL063,USGS,"Nutrients, wf, FCC,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2017-06-26,below the reporting level but at or above the detection level,NA,NA,NA,NA,NWIS,2017-06-07T18:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01106021,Sample-Routine,Water,Surface Water,2011-06-23,10:35:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,"L-1780069 X = Time on btls = 1035, all else matches   Received June 24, 2011   Updated time from 1030 per Brewster KT 11/10/11",NA,"Stable, normal stage",Routine sample,20.00,USGS parameter code 82398,Equal discharge increment (edi),US D-96 bag sampler,NA,Nitrite,Dissolved,0.002,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,DZ001,USGS,"Nitrite, wf, DA, diazo",NA,"USGS-National Water Quality Lab, Denver, CO",2011-06-29,NA,Long Term Method Detection Level,0.001,mg/l as N,NA,NWIS,2011-06-23T17:35:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01106021,Sample-Routine,Water,Surface Water,2011-06-23,10:35:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,"L-1780069 X = Time on btls = 1035, all else matches   Received June 24, 2011   Updated time from 1030 per Brewster KT 11/10/11",NA,"Stable, normal stage",Routine sample,20.00,USGS parameter code 82398,Equal discharge increment (edi),US D-96 bag sampler,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.03,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,CL050,USGS,"Nutrients, LL, wf, Cd reduct","USGS OF 93-125, p 149","USGS-National Water Quality Lab, Denver, CO",2011-06-30,NA,Long Term Method Detection Level,0.008,mg/l as N,NA,NWIS,2011-06-23T17:35:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01106021,Sample-Routine,Water,Surface Water,2011-06-23,10:35:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,"L-1780069 X = Time on btls = 1035, all else matches   Received June 24, 2011   Updated time from 1030 per Brewster KT 11/10/11",NA,"Stable, normal stage",Routine sample,20.00,USGS parameter code 82398,Equal discharge increment (edi),US D-96 bag sampler,NA,Orthophosphate,Dissolved,0.01,mg/l as P,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2011-06-29,NA,Long Term Method Detection Level,0.004,mg/l as P,NA,NWIS,2011-06-23T17:35:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.99800794,Sample-Routine,Water,Surface Water,1998-06-09,10:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Ammonia and ammonium,Dissolved,0.03,mg/l as N,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,CL037,USGS,"Nutrients, wf, salicylate color","USGS OF 93-125, p 125",NA,NA,NA,NA,NA,NA,NA,NWIS,1998-06-09T17:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.99800794,Sample-Routine,Water,Surface Water,1998-06-09,10:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Nitrite,Dissolved,0.017,mg/l as N,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,CL041,USGS,"Nutrients, wf, colorimetric","USGS OF 93-125, p 143",NA,NA,NA,NA,NA,NA,NA,NWIS,1998-06-09T17:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01706414,Sample-Routine,Water,Surface Water,2017-06-22,11:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,MM-51416A,NA,"Stable, normal stage",Routine sample,15,USGS parameter code 82398,"10 or more equal width verticals, equal non-iso transit rate limited by velocity",US D-96 bag sampler,Not Detected,Ammonia and ammonium,Dissolved,NA,NA,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2017-07-07,NA,NA,NA,NA,NA,NWIS,2017-06-22T18:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01706414,Sample-Routine,Water,Surface Water,2017-06-22,11:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,MM-51416A,NA,"Stable, normal stage",Routine sample,15,USGS parameter code 82398,"10 or more equal width verticals, equal non-iso transit rate limited by velocity",US D-96 bag sampler,Not Detected,Nitrite,Dissolved,NA,NA,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,DZ001,USGS,"Nitrite, wf, DA, diazo",NA,"USGS-National Water Quality Lab, Denver, CO",2017-07-07,NA,NA,NA,NA,NA,NWIS,2017-06-22T18:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01706414,Sample-Routine,Water,Surface Water,2017-06-22,11:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,MM-51416A,NA,"Stable, normal stage",Routine sample,15,USGS parameter code 82398,"10 or more equal width verticals, equal non-iso transit rate limited by velocity",US D-96 bag sampler,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.079,mg/l as N,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,RED01,USGS,"NO3+NO2, wf, FCC,NaR, DA",USGS TMR 5-B8,"USGS-National Water Quality Lab, Denver, CO",2017-07-13,below the reporting level but at or above the detection level,NA,NA,NA,NA,NWIS,2017-06-22T18:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01706414,Sample-Routine,Water,Surface Water,2017-06-22,11:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,MM-51416A,NA,"Stable, normal stage",Routine sample,15,USGS parameter code 82398,"10 or more equal width verticals, equal non-iso transit rate limited by velocity",US D-96 bag sampler,NA,Orthophosphate,Dissolved,0.021,mg/l as P,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2017-07-07,NA,NA,NA,NA,NA,NWIS,2017-06-22T18:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01706414,Sample-Routine,Water,Surface Water,2017-06-22,11:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,MM-51416A,NA,"Stable, normal stage",Routine sample,15,USGS parameter code 82398,"10 or more equal width verticals, equal non-iso transit rate limited by velocity",US D-96 bag sampler,NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.15,mg/l,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,62854,NA,NA,NA,NA,NA,CL063,USGS,"Nutrients, wf, FCC,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2017-07-11,NA,NA,NA,NA,NA,NWIS,2017-06-22T18:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.02102030,Sample-Routine,Water,Surface Water,2021-03-18,09:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-11447650,ID-04014A,NA,"Stable, low stage",Routine sample,20,USGS parameter code 82398,Equal discharge increment (edi),US D-96 bag sampler,NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.22,mg/l,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,62854,NA,NA,NA,NA,NA,CL063,USGS,"Nutrients, wf, FCC,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2021-03-30,NA,NA,NA,NA,NA,NWIS,2021-03-18T16:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.99800781,Sample-Routine,Water,Surface Water,1998-05-21,10:50:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Ammonia and ammonium,Dissolved,0.06,mg/l as N,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,CL037,USGS,"Nutrients, wf, salicylate color","USGS OF 93-125, p 125",NA,NA,NA,NA,NA,NA,NA,NWIS,1998-05-21T17:50:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.99800781,Sample-Routine,Water,Surface Water,1998-05-21,10:50:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Nitrite,Dissolved,0.011,mg/l as N,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,CL041,USGS,"Nutrients, wf, colorimetric","USGS OF 93-125, p 143",NA,NA,NA,NA,NA,NA,NA,NWIS,1998-05-21T17:50:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.99800781,Sample-Routine,Water,Surface Water,1998-05-21,10:50:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.16,mg/l as N,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,CL048,USGS,"Nutrients, wf, Cd reduct, color","USGS OF 93-125, p 157",NA,NA,NA,NA,NA,NA,NA,NWIS,1998-05-21T17:50:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01305103,Sample-Routine,Water,Surface Water,2013-06-06,13:15:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455478,NA,NA,Not determined,Routine sample,50.00,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Ammonia and ammonium,Dissolved,0.12,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2013-06-12,NA,Long Term Method Detection Level,0.01,mg/l as N,NA,NWIS,2013-06-06T20:15:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01305103,Sample-Routine,Water,Surface Water,2013-06-06,13:15:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455478,NA,NA,Not determined,Routine sample,50.00,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.39,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,RED01,USGS,"NO3+NO2, wf, FCC,NaR, DA",USGS TMR 5-B8,"USGS-National Water Quality Lab, Denver, CO",2013-06-13,NA,Long Term Method Detection Level,0.04,mg/l as N,NA,NWIS,2013-06-06T20:15:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01305103,Sample-Routine,Water,Surface Water,2013-06-06,13:15:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455478,NA,NA,Not determined,Routine sample,50.00,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,Orthophosphate,Dissolved,0.07,mg/l as P,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2013-06-12,NA,Long Term Method Detection Level,0.004,mg/l as P,NA,NWIS,2013-06-06T20:15:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01305103,Sample-Routine,Water,Surface Water,2013-06-06,13:15:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,USGS-11455478,NA,NA,Not determined,Routine sample,50.00,USGS parameter code 82398,Point sample,Van Dorn sampler,NA,"Nitrogen, mixed forms (NH3), (NH4), organic, (NO2) and (NO3)",Dissolved,0.64,mg/l,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,62854,NA,NA,NA,NA,NA,CL062,USGS,"Nutrients, wf, FCA,persulfate,CF",USGS WRI 03-4174,"USGS-National Water Quality Lab, Denver, CO",2013-06-25,NA,Long Term Method Detection Level,0.05,mg/l,NA,NWIS,2013-06-06T20:15:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.00601068,Sample-Routine,Water,Surface Water,2006-06-06,10:20:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,Sample arrived to Lab Sept. 2006,NA,"Stable, normal stage",Routine sample,20.00,USGS parameter code 82398,Equal discharge increment (edi),US D-77 TM,NA,Nitrite,Dissolved,0.002,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,00049,USGS,"Nutrients, wf, NaR, colorimetric",NA,NA,2006-06-14,NA,Estimated Detection Level,0.002,mg/l as N,NA,NWIS,2006-06-06T17:20:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.99800619,Sample-Routine,Water,Surface Water,1998-04-07,10:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Ammonia and ammonium,Dissolved,0.03,mg/l as N,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,CL037,USGS,"Nutrients, wf, salicylate color","USGS OF 93-125, p 125",NA,NA,NA,NA,NA,NA,NA,NWIS,1998-04-07T17:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.99800619,Sample-Routine,Water,Surface Water,1998-04-07,10:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Nitrite,Dissolved,0.01,mg/l as N,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,CL041,USGS,"Nutrients, wf, colorimetric","USGS OF 93-125, p 143",NA,NA,NA,NA,NA,NA,NA,NWIS,1998-04-07T17:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.99800619,Sample-Routine,Water,Surface Water,1998-04-07,10:30:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.13,mg/l as N,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,CL048,USGS,"Nutrients, wf, Cd reduct, color","USGS OF 93-125, p 157",NA,NA,NA,NA,NA,NA,NA,NWIS,1998-04-07T17:30:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01303819,Sample-Routine,Water,Surface Water,2013-04-11,11:00:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,A-1020139 TPCN 80mL each for a total of 240mL   Program/Project - SWMSA,NA,"Stable, normal stage",Routine sample,10.00,USGS parameter code 82398,Equal width increment (ewi),US D-96 bag sampler,Not Detected,Ammonia and ammonium,Dissolved,NA,NA,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,SHC02,USGS,"Ammonia, wf, DA sal/hypo (NWQL)","Analyst, 1980, v 105, p 305-316","USGS-National Water Quality Lab, Denver, CO",2013-04-16,NA,Long Term Method Detection Level,0.01,mg/l as N,NA,NWIS,2013-04-11T18:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01303819,Sample-Routine,Water,Surface Water,2013-04-11,11:00:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,A-1020139 TPCN 80mL each for a total of 240mL   Program/Project - SWMSA,NA,"Stable, normal stage",Routine sample,10.00,USGS parameter code 82398,Equal width increment (ewi),US D-96 bag sampler,NA,Nitrite,Dissolved,0.002,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,DZ001,USGS,"Nitrite, wf, DA, diazo",NA,"USGS-National Water Quality Lab, Denver, CO",2013-04-16,NA,Long Term Method Detection Level,0.001,mg/l as N,NA,NWIS,2013-04-11T18:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01303819,Sample-Routine,Water,Surface Water,2013-04-11,11:00:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,A-1020139 TPCN 80mL each for a total of 240mL   Program/Project - SWMSA,NA,"Stable, normal stage",Routine sample,10.00,USGS parameter code 82398,Equal width increment (ewi),US D-96 bag sampler,NA,Inorganic nitrogen (nitrate and nitrite),Dissolved,0.15,mg/l as N,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00631,NA,NA,NA,NA,NA,RED01,USGS,"NO3+NO2, wf, FCC,NaR, DA",USGS TMR 5-B8,"USGS-National Water Quality Lab, Denver, CO",2013-04-17,NA,Long Term Method Detection Level,0.04,mg/l as N,NA,NWIS,2013-04-11T18:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.01303819,Sample-Routine,Water,Surface Water,2013-04-11,11:00:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,U.S. Geological Survey-Water Resources Discipline,USGS-11447650,A-1020139 TPCN 80mL each for a total of 240mL   Program/Project - SWMSA,NA,"Stable, normal stage",Routine sample,10.00,USGS parameter code 82398,Equal width increment (ewi),US D-96 bag sampler,NA,Orthophosphate,Dissolved,0.03,mg/l as P,NA,Accepted,NA,Actual,NA,NA,NA,NA,NA,NA,00671,NA,NA,NA,NA,NA,PHM01,USGS,"Ortho-PO4, wf, DA phos/mol(NWQL)","Anal Chim Acta, 1962, v 27, p 31-36","USGS-National Water Quality Lab, Denver, CO",2013-04-16,NA,Long Term Method Detection Level,0.004,mg/l as P,NA,NWIS,2013-04-11T18:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.02100074,Sample-Routine,Water,Surface Water,2020-10-21,10:00:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-11447650,NA,NA,"Stable, normal stage",Routine sample,20,USGS parameter code 82398,Equal discharge increment (edi),US D-96 bag sampler,Not Detected,Nitrite,Dissolved,NA,NA,NA,Preliminary,NA,Actual,NA,NA,NA,NA,NA,NA,00613,NA,NA,NA,NA,NA,DZ001,USGS,"Nitrite, wf, DA, diazo",NA,"USGS-National Water Quality Lab, Denver, CO",2020-11-03,NA,NA,NA,NA,NA,NWIS,2020-10-21T17:00:00Z,NA
USGS-CA,USGS California Water Science Center,nwisca.01.00000014,Sample-Routine,Water,Surface Water,1999-10-08,11:00:00,PDT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,National Water Quality Assessment Program (NAWQA),U.S. Geological Survey-Water Resources Discipline,USGS-11447650,A-2980054 nawqa (sacto) m.v. johnson,NA,"Stable, normal stage",Routine sample,USGS,USGS,USGS,Unknown,Not Detected,Ammonia and ammonium,Dissolved,NA,NA,NA,Historical,NA,Actual,NA,NA,NA,NA,NA,NA,00608,NA,NA,NA,NA,NA,CL037,USGS,"Nutrients, wf, salicylate color","USGS OF 93-125, p 125",NA,NA,NA,Historical Lower Reporting Limit,0.02,mg/l as N,NA,NWIS,1999-10-08T18:00:00Z,NA
